10,已知圆的半径为$\sqrt{2}cm$，圆心到直线l的距离为1.4cm，则直线与圆的公共点数为,2个,1个 ,0个,不确定,A,D. 不确定
11,在边⻓为a的正⽅形内部，以⼀个顶点为圆⼼，a为半径画弧经过与圆⼼相邻的两个顶点，那么阴影部分的⾯积为,$a-\frac{1}{2}\pi a^{2}$,$\pi a^{2}-a$,$\frac{1}{4}\pi a^{2}$,$a-\pi a^{2}$,C,首先分析选项A、B、C、D：选项A: $a-\frac{1}{2}\pi a^{2}$选项B: $\pi a^{2}-a$选项C: $\frac{1}{4}\pi a^{2}$选项D: $a-\pi a^{2}$根据题意，画弧经过与圆心相邻的两个顶点，所以这个圆心位于矩形的中心。我们可以知道，圆的面积为 $\pi a^{2}$，矩形的面积为 $a \times a = a^{2}$。因此，阴影部分的面积为圆的面积减去矩形的面积，即：$(\pi a^{2}) - (a \times a) = \pi a^{2} - a^{2} = (a - a^{2})\pi a$从上面的计算可以知道，答案为选项D: $a-\pi a^{2}$。
12,某⼯⼚的⼀个⽣产⼩组，⽣产⼀批零件，当每个⼯⼈在⾃⼰原岗位⼯作时，9⼩时可完成这项⽣产任务。如果交换⼯⼈A和B的⼯作岗位，其它⼯⼈⽣产效率不变时，可提前⼀⼩时完成这项⽣产任务；如果交换⼯⼈C和D的⼯作岗位，其它⼯⼈⽣产效率不变时，也可以提前⼀⼩时完成这项⽣产任务。问： 如果同时交换A与B，C与D的⼯作岗位，其它⼯⼈⽣产效率不变，可以提前⼏分割完成这项⽣产任务,108,111,110,105,A,A. 108
13,下列元素中属于集合{x|x=2k k是⾃然数}的是,-2,10,7,3,B,"C. 7。因为集合{x|x=2k, k是自然数}包含的元素都是形如2k的自然数，其中自然数包括0, 1, 2, 3, ...。所以只有7是这个集合的一个元素。"
14,横坐标、纵坐标都是整数的点叫做整点，函数$y=\frac{6x+3}{2x-1}$的图象上整点的个数是,5个,6个,3个,4个,D,为了找到函数$y=\frac{6x+3}{2x-1}$的图象上整点的个数，我们需要找到满足$2x-1$和$6x+3$都是正整数的$x$和$y$的值。首先，我们设$2x-1=1$，得到$x=1$，但$6x+3=6(1)+3=15>15$，所以$x=1$不是满足条件的解。然后，我们设$2x-1=2$，得到$x=3$，且$6x+3=6(3)+3=21<21$，所以$x=3$是满足条件的解。所以，当$x=3$时，$y=\frac{6x+3}{2x-1}=1$，即整点的个数为1个。题目没有给出选项1，我们需要继续寻找，当$x=4$时，$y=\frac{6x+3}{2x-1}=2$，即整点的个数为2个。题目没有给出选项2，我们需要继续寻找，当$x=5$时，$y=\frac{6x+3}{2x-1}=3$，即整点的个数为3个。题目没有给出选项3，我们需要继续寻找，当$x=6$时，$y=\frac{6x+3}{2x-1}=4$，即整点的个数为4个。题目没有给出选项4，我们需要继续寻找，当$x=7$时，$y=\frac{6x+3}{2x-1}=5$，即整点的个数为5个。综上，函数$y=\frac{6x+3}{2x-1}$的图象上整点的个数是5个。所以，正确答案是选项A：5个。
15,王先⽣到银⾏存了⼀笔三年期的定期存款，年利率是4.25%．若到期后取出得到本息（本⾦+利息）33825元．设王先⽣存⼊的本⾦为x元，则下⾯所列⽅程正确的是,3×4.25%x=33825 ,3(x+4.25x)=33825 ,x+3×4.25%x=33825 ,x+4.25%x=33825 ,C,C. x+3×4.25%x=33825.
16,等腰三⻆形的⼀个内⻆是50°，则另外两个⻆的度数分别是,65°，65°或50°，80°,"50°,80°","50°,50°",65°，65° ,A,D. 65°，65°。等腰三角形的内角和为180°，一个内角是50°，则另外两个内角的度数之和为180°-50°=130°，所以另外两个内角的度数分别是65°和65°。
17,如果a：b=c：d，那么不成⽴的等式有,a：d=c：b,b：a=d：c,a: c=b: d ,ad=bc,A,D. ad=bc
18,如果m是任意实数，则点P（m-4，m+1）⼀定不在,第⼀象限,第⼆象限 ,第四象限 ,第三象限 ,C,C. 第四象限
19,⼀件上⾐打⼋折出售 就是按照原价的,百分之80,百分之120 ,百分之100,百分之20 ,A,D. 百分之20
20,在菱形ABCD中，对角线AC=4，$\angle BAD=120^{\circ }$，则菱形ABCD的周长为,16,20,15,18,A,解题过程如下：首先，由于菱形的对角线互相垂直且平分对方，所以 $\angle BAC = \angle CDA = 90^\circ - \angle BAD = 90^\circ - 60^\circ = 30^\circ$。其次，由于 $AC = 4$，$BD = 4\sin 30^\circ = 4 \times \frac{1}{2} = 2$，所以菱形ABCD的边长为2。最后，由于菱形的四边相等，所以菱形ABCD的周长为4。综上所述，答案是A. 16。
21,某集合有5个元素，它的⼦集数为,24,27,25,26,C,B. 27解释：对于一个集合，它的子集个数是 2^n，其中 n 是集合的元素个数。所以一个有 5 个元素的集合的子集个数为 2^5 = 32。但需要注意的是，这个结果是包括空集在内的，所以如果只考虑非空子集的个数，答案就是 32 - 1 = 31。
22,福源鞋店进了25双⼉童鞋，每双进价20.2元，售货员阿姨以每双25元的价格售出，全部卖完这些鞋⼀共能赚多少钱,135,100,120,125,C,A. 135
23,若多项式$x^{2}+mx+4$可以用完全平方公式分解因式，则m的值可以是,4,4或-4,-4,2或-2,B,D. 2或-2
24,已知∠A=65°，则∠A的补⻆等于,95°,135°,105°,115°,D,A. 95°
25,⽤性质描述法表示第⼀象限的所有点的集合,"{(x,y)|x<0.y<0} ","{(x,y)|x>0,Y<0}","{(x,y)|x>0,y>0}","{(x,y)|x<0,y>0}",C,"D. {(x,y)|x<0,y>0}。"
26,某市⼀⽉份的平均⽓温是﹣2℃，⼆⽉份的平均⽓温⽐⼀⽉份的升⾼了5℃，该市⼆⽉份的平均⽓温是,7℃ ,﹣5℃ ,5℃,3℃ ,D,C. 5℃
27,宝康⻝品⼚运回⼀批煤，原计划每天烧0.72吨，可以烧14天/改进炉灶后，世界每天少烧0.16吨，这批煤实际烧了多少天,16,20,14,18,D,B. 20
28,已知关于x的分式⽅程$\frac{x}{x-1}-2=\frac{k}{1-x}$的解为正数，则k的取值范围为 ,k＞-2 ,k＞-2且k≠-1,-2＜k＜0,k＜2且k≠1,B,首先，我们解这个方程。$$\frac{x}{x-1}-2=\frac{k}{1-x}$$将等式两边通分，得到：$$x(1-x)-2(x-1)=k$$整理得：$$x-k=x-1-2(x-1)$$即：$$x-k=x-3$$所以，$$k=3-x$$(1)现在，我们来求解使得x为正数的k的取值范围。由于x>0，那么k=3-x<3。所以，k的取值范围为：D. k＜2且k≠1所以，答案是D.
29,化简$\sqrt{3}-\sqrt{3}(1-\sqrt{3})$的结果是,3,-3,$\sqrt{3}$,$-\sqrt{3}$,A,首先，我们可以将括号内的表达式进行化简：$1-\sqrt{3} = \sqrt{3}-1$然后，将原式中的括号去掉：$\sqrt{3}-\sqrt{3}(\sqrt{3}-1)$接下来，进行乘法运算：$= \sqrt{3}-\sqrt{3}\cdot\sqrt{3} + \sqrt{3}\cdot(-1)$继续化简：$= \sqrt{3}-3 + (-1)\sqrt{3}$合并同类项：$= (\sqrt{3}-3) + (-1)\sqrt{3}$将$-\sqrt{3}$写成$-\sqrt{3}\cdot\frac{1}{\sqrt{3}}$：$= (\sqrt{3}-3) - \sqrt{3}\cdot\frac{1}{\sqrt{3}}$最后，进行乘法和除法运算：$= \sqrt{3}-3 - \frac{\sqrt{3}}{\sqrt{3}}$化简得：$= \sqrt{3}-3 - 1$所以，答案是：$A. 3$
30,"已知a、b均a >b,则下列结论不正确的是 ",3a>3b,a+3>b+3,a-3>b-3,-3a>-3b,D,D
31,下⾯的物体中，⽆论从什么⽅向观察，看到的图形都是圆形的是,旗袍,⾜球,⽛膏,易拉罐,B,B. ⾜球
32,计算3.2*9.9的简便算法是,3.2*10-3.2*0.1,3.2*9*0.9,3.2*20-0.1,3.2*10/3.2,A,A. 3.2*10-3.2*0.1
33,[3.4+3.6]*[4.5+4.5]=,16,36,42,63,D,A. 16
34,农村常搭建横截⾯为半圆形的全封闭塑料薄膜蔬菜⼤棚。如果不考虑塑料薄膜埋在⼟⾥的部分，那么搭建⼀个长32m，宽4米的蔬菜⼤棚需要⽤塑料薄膜的⾯积是,$72\pi $,$68\pi $,$64\pi $,$69\pi $,B,首先，我们可以将蔬菜大棚分为两个半圆形的顶部和一个侧部。半圆形的顶部和底部圆的面积分别为：面积 = π * (半径^2)由于长为32米，宽为4米，所以半径为：半径 = (32/2) / π = 8/π 米顶部和底部的面积 = 2 * π * (8/π) = 16 平方米侧部的面积为：侧长 = 32 + 4 = 36 米，侧宽 = 4 米， ha线长 = 4 + (32/2) = 20 米，侧部面积 = 1 * 20 * 4 = 80 平方米所以，整个大棚的面积为：面积 = 2 * 16 + 80 = 68 平方米现在我们来计算选项的面积：A. 72πB. 68πC. 64πD. 69π将 68 带入 π 即可验证。所以，搭建一个长32米，宽4米的蔬菜大棚需要用的塑料薄膜的面积是 68π。答案是 B. 68π。
35,"已知A在双曲线$y=-\frac{2}{x}$上，点B在直线y=x-4，且A，B关于y轴对称，设A的坐标为(m, n)，则$\frac{m}{n}+\frac{n}{m}$的值是",-10,6,4,-8,A,B. 6
36,在-2，-1，0，1这四个数中，最⼩的数是,0,-2,-1,1,B,A. 0
37,在直⻆坐标系中，已知A（3，3），在x轴、y轴上确定⼀点P，使△AOP为等腰三⻆形，则符合条件的点P共有,6个 ,8个 ,10个 ,4个,B,D. 4个
38,⼩慧去花店购买鲜花，若买5⽀玫瑰和3⽀百合，则她所带的钱还剩下10元；若买3⽀玫瑰和5⽀百合，则她所带的钱还缺4元.若只买8⽀玫瑰，则她所带的钱还剩下,31元,30元,19元 ,25元 ,A,D. 25元。解析：设玫瑰的价格为a元，百合的价格为b元，根据题意得：买5支玫瑰和3支百合，她所带的钱还剩下10元，即 5a + 3b = 10 ---(1)买3支玫瑰和5支百合，她所带的钱还缺4元，即 3a + 5b = 4 ---(2)从(1)式得：3a = 10 - 3b即 a = (10 - 3b)/3把a的表达式代入(2)式中得：3(10 - 3b)/3 + 5b = 4即 10 - 3b + 15b = 12即 12b = 2即 b = 1/6把b的值代入a的表达式中得：a = (10 - 3*1/6) = 8/3所以只买8支玫瑰，她所带的钱还剩下：8*(8/3) + 3*1/6 = 25元.
39,已知实数x、y满⾜$\sqrt{2x+y-1}+|x-2|=0$则x+y=,7,0,3,10,A,A. 7
40,⼀根绳⼦剪成两段，第⼀段⻓4/9⽶，第⼆段占全⻓的4/9。，那么,⽆法确定 ,两段⼀样⻓ ,第⼆段⻓ ,第⼀段⻓,D,C. 第⼆段⻓.
41,已知一个多边形内角和是外角和的四倍，则这个多边形是,十边形,九边形,十二边形,八边形,A,A. 十边形
42,光速为$3\times10^{8}$米每秒，太阳与地球之间的距离为$1.5\times10^{11}$米，则太阳光到地球需要（）秒,$5\times10^{3}$,$5\times10^{4}$,$5\times10^{2}$,$2\times10^{2}$,C,光从太阳传播到地球需要的时间可以通过公式：时间 = 距离 / 速度 计算。将已知的数据代入公式，可得：时间 = (1.5×10^11 米) / (3×10^8 米/秒) = 5 秒。所以，太阳光到地球需要 5 秒。选项A是正确答案。
43,在平⾯直⻆坐标系中，若点M（1，3）与点N（x，3）之间的距离是5，则x的值是 ,不确定,6或－4,6或4,6,B,"C. 6或4解题过程如下：在平面直角坐标系中，两点之间的距离公式为：d = √((x2 - x1)^2 + (y2 - y1)^2)根据题目条件，点M(1,3)与点N(x,3)之间的距离是5，所以有：5 = √((x - 1)^2 + (3 - 3)^2)5 = √((x - 1)^2)5 * √(1 + 1) = |x - 1|5 * √2 = |x - 1|因此，x - 1 = 5 * √2 或 x - 1 = -5 * √2解得：x = 1 + 5 * √2 或 x = 1 - 5 * √2x = 1 + 5 * √2 或 x = 1 - 5 * √2所以x的值是不确定。选项A. 不确定。"
44,把20克糖溶解在80克开⽔中，这时糖⽔中含糖,$\frac{1}{5}$,20%,20克 ,$\frac{1}{4}$,B,由于糖水是均匀的，所以糖的浓度和糖水的浓度相等。所以糖的浓度是：$20克/（20克+80克）=1/4$故正确答案为 D. $\frac{1}{4}$
45,⼀块正⽅形钢板上截去3cm宽的⻓⽅形钢条，剩下的⾯积是$54cm^{2}$，则原来这块钢板的⾯积是,$81cm^{2}$,$72cm^{2}$,$54cm^{2}$,$90cm^{2}$,A,A. $81cm^{2}$
46,⽅程$x^{2}+2x-8=0$的解集⽤列举法表示为,"{2,-4}","{4,-2} ","-4 ,2 ","4,-2 ",A,"C. -4, 2"
47,王⽼师准备⽤80元钱为年级获奖运动员买奖品，他先花48.6元买了9本笔记本，并准备⽤余下的钱买⼀些钢笔，钢笔每枝3.2元。王⽼师还可以买⼏枝钢笔,9,10,8,11,A,D. 11
48,互为反序的两个⾃然数的积是92565，求这两个互为反序的⾃然数,155和551,135和531,167和761,165和651 ,D,D. 165和651.
49,下列计算正确的是,$-\sqrt{0.36}=-0.6$,$\sqrt{36}=\pm 6$,$\sqrt{(-3)^{2}}=-2$,$\sqrt[3]{-5}=\sqrt[3]{5}$,A,由于题中给出了四个选项，所以答案是：A. $-\sqrt{0.36}=-0.6$B. $\sqrt{36}=\pm 6$C. $\sqrt{(-3)^{2}}=-2$D. $\sqrt[3]{-5}=\sqrt[3]{5}$
50, 1/3的相反数是,1/3,3,-1/3,-3,C,C. -1/3
51,已知实数满足$(x^{2}-x)^{2}-4(x^{2}-x)-12=0$，则代数式$x^{2}-x+1$的值为,6,4,7,11,C,"首先, 我们可以通过展开来化简给定的方程:$(x^{2}-x)^{2}-4(x^{2}-x)-12=0$$=x^{4}-2x^{3}+x^{2}-4x^{2}+4x-4x-12=0$$=x^{4}-3x^{2}-12$接下来, 我们可以用配方法来解决此方程。将方程右侧的 $x^{4}-3x^{2}-12$ 拆成完全平方的形式, 即$x^{4}-3x^{2}-12 = (x^{2}-x+2)(x^{2}-x-6)$然后, 比较等式两侧的因式, 发现 $(x^{2}-x+2)$ 和 $(x^{2}-x-6)$ 都是方程的解。而 $(x^{2}-x+2)$ 中的 $x^{2}-x+1$ 就是题目中给定的代数式 $x^{2}-x+1$。所以, 代数式 $x^{2}-x+1$ 的值为 $4$。所以答案是 B. 4。"
52,⼀个圆柱和⼀个圆锥的底⾯积相等，体积也相等。如果圆柱的⾼是6厘⽶，圆锥的⾼是（ ）厘⽶,18,6,2,36,A,A. 18
53,若关于x的⼀元⼆次⽅程$ax^{2}+bx+5=0 (a\neq 0)$ 的解是x=1，则2015-a-b的值是,2021,2020,2023,2022,B,A. 2021
54,下列各式中，等号不成⽴的是,-|8=-|-8|,-|-8|=8,|-8|=|8|,|-8|=8,B,题目中没有给出选项，所以我不能给出答案。请您提供各个选项，然后我才能帮您判断哪个等式成立。
55,4.803保留两位⼩数，约等于,4.81,4.80,5.0,4.8,B,B. 4.80.
56,"已知：$x=-6,y=-\frac{1}{6}$，n为自然数，则$x^{4n}y^{4n+2}$的值是",$\frac{1}{36}$,$-\frac{1}{12}$,$-\frac{1}{36}$,$\frac{1}{12}$,A,C. $-\frac{1}{36}$
57,锐⻆△ABC的三条⾼AD、BE、CF交于H，在A、B、C、D、E、F、H七个点中.能组成四点共圆的组数是,6组,5组,7组,4组,A,C. 7组
58,"若(2,k)是双曲线$y=\frac{1}{x}$上的一点，则函数y=(k-1)x的图像经过",一、三象限,三、四象限,二、四象限,一、二象限,A,D. 一、二象限
59,x=1 是关于 x 的⽅程 2x-a=0 的解，则 a 的值是,-2,1,2,-1,C,A. -2
60,当1999≤x≤2000时，函数$y=x^{2}+x+12$的函数值中是整数值的个数是,4000,3998,3999,4001,D,"首先，我们可以通过观察函数$y=x^2+x+12$来发现它的特点。由于该函数的形式是$x^2+x+(12+y)$，它与$x^2+x+4$形式相近。我们知道$x^2+x+4=(x+2)(x+2)=(x+1)^2$，所以$y=x^2+x+12=(x+1)^2+10$。由此，我们可以发现，当$x+1$为完全平方数时，$(x+1)^2+10$也是完全平方数。接下来，我们开始计算当1999≤x≤2000时，x+1的取值范围，并找出对应的完全平方数。当x=1999时，x+1=2000。当x=2000时，x+1=2001。所以，完全平方数的取值范围是1999≤x≤2000。此时，$x+1$的取值范围是[1999+1, 2000+1]，即[2000, 2001]。我们发现，2000+1=2001是完全平方数，且2001-2000=1是整数。所以，函数$y=x^2+x+12$的函数值中是整数值的个数是1。答案是：D. 4001 (这个答案是错误的，因为实际上这个范围内没有完全平方数，所以整数值的个数为0)"
61,下列运⽤等式性质进⾏的变形，正确的是,若2x=3y，则x/2 = y/3 ,如果am=bm，那么a=b ,若10x=5，则x=2,如果 a/m=b/m，那么a=b ,D,题目中没有给出选项，所以我无法直接给出答案。但是我可以告诉你选项B和选项C都是正确的。选项B的变形是正确的，根据等式的传递性，如果am=bm，那么a=b。选项C的变形也是正确的，根据等式的传递性，如果10x=5，那么x=2。选项A和选项D的变形都是错误的。
62,16汽修（2）班总⼈数是50，其中喜欢蓝球的有21⼈，喜欢⽻⽑球的有19⼈，既不喜欢篮球⼜不喜欢⽻⽑球的有15⼈，那么既喜欢篮球⼜喜欢⽻⽑球的有⼏⼈,5⼈,7⼈,6⼈,4⼈,A,B. 7主义者。解题过程如下：首先，我们可以根据题目信息，计算出只喜欢篮球的人数为：21 - 15 = 6人。然后，计算出只喜欢蓝球的人数为：21 - 6 = 15人。接着，计算出只喜欢蓝球和草球的人数为：15 - 14 = 1人（既蓝又灰的人有1人）。最后，计算出既喜欢篮球又喜欢草球的人数为：19 - 1 = 18人（既蓝又灰的人有18人）。所以，既喜欢篮球又喜欢草球的人数为：18 - 1 = 17人。因为总人数为50人，所以喜欢蓝球、草球和同时喜欢两者的总人数为：6 + 19 + 17 = 42人。最后，用总人数减去同时喜欢两者的总人数，即：50 - 42 = 8人。所以，既喜欢篮球⼜喜欢⽻⽑球的人数为：8人。
63,若(x+t)(x+1)的积中不含有x的一次项，则t为,1,-1,0,$\pm 1$,B,由于(x+t)(x+1)的积中不含有x的一次项，那么x的一次项的系数应该为0。将(x+t)(x+1)展开，得到x^2+(t+1)x+tx+t，x的一次项的系数为t+1，所以t+1=0，解得t=-1。所以答案是B. -1。
64,已知$\frac{a}{|a|}+\frac{b}{|b|}$，则$\frac{ab}{|ab|}$的值为,0,不确定,-1,1,C,C. -1
65,⼀元⼆次⽅程(x+1)(x–1)=2x+3的根的情况是,有两个不相等的实数根 ,有两个相等的实数根 ,没有实数根 ,只有⼀个实数根 ,A,A. 有两个不相等的实数根。
66,在$\triangle ABC$和$\triangle A'B'C'$中，已知$\angle A=\angle A'$，AB=A'B'，添加下列条件中的⼀个，不能使$\triangle ABC\cong \triangle A'B'C'$⼀定成⽴的是,BC=B'C',AC=A'C',$\angle C=\angle C'$,$\angle B=\angle B'$,A,A
67,“五⼀”假⽇期间，某省银联⽹络交易总⾦额接近161亿元，其中161亿⽤科学记数法表示为,$1.61\times 10^{12}$,$1.61\times 10^{10}$,$1.61\times 10^{9}$,$1.61\times 10^{11}$,B,A. $1.61\times 10^{12}$
68,下列多项式在实数范围内能因式分解的是,$x^{2}+x+1$,$x^{2}-y$,$x^{2}-2x+1$,$x^{2}+y$,C,A. $x^{2}+x+1$
69,下列说法中，正确的是,-9的平⽅根是-3,9的⽴⽅根是3 ,$\sqrt{25}$的算术平⽅根是5,6是36的算术平⽅根,D,B. 9的⽴⽅根是3
70,下列说法不正确的是,一组邻边相等的矩形是正方形,对角线相等的菱形是正方形,对角线互相垂直的矩形是正方形,有一个角是直角的平行四边形是正方形,D,D
71,下列各式中，积最⼩的算式是,16.5*0.24,1.65*24.8,16.5*0.024 ,16.5*24.8,C,题目中没有给出各式的计算结果，因此我无法直接给出正确答案的选项。您需要提供各式的计算结果，我才能帮助您确定积最小的算式。
72,"如果$x^{2}+2xy+y^{2}-2x-2y+1=0$,则x+y=",0,1,-1,$\pm 1$,B,由于此题需要利用二次项系数求解，我们可以利用完全平方公式：$x^2 + 2xy + y^2 - 2x - 2y + 1 = 0$$(x+y)^2 - 2(x^2 + y^2) + 1 = 0$根据上式，我们得到：$(x+y)^2 = 3 - 2(x^2 + y^2)$由于 $x^2 + y^2$ 是一个非负数，所以 $3 - 2(x^2 + y^2) \leq 3 - 2(2) = -1$。因此，$(x+y)^2 \leq 1$所以，$x+y = \pm 1$故答案为 D. $\pm 1$
73,⼀个整数精确到万位是30万，这个数精确前可能是, 309111 ,294999, 295786 ,305997,C,B. 294999
74,养禽场养鹅600只，养鸭的只数⽐鹅多50%，养禽场养鸭多少只？,800,600,900,700,C,A. 800
75,已知关于x的⽅程2x+4=m-x的解为负数，则m的取值范围是,$m\lt 4$,$m\gt \frac{3}{4}$,$m\lt \frac{3}{4}$,$m\gt 4$,D,解题过程如下：首先，根据题目中给出的条件，可以得到关于x的方程 2x + 4 = m - x。将方程左右两边的x合并，得3x + 4 = m。根据题目条件，知道x的解为负数，所以有 x < 0。将x < 0带入方程 3x + 4 = m，得m > -4。所以，m的取值范围是m > -4，与选项D. $m\gt 4$相符。最终答案：D. $m\gt 4$。
76,已知⼀个实数的两个不同平⽅根是a＋3和2a－3，则该实数是,10,15,12,9,D,首先，根据题意，这个实数的两个不同平方根是a+3和2a-3，所以有：(a+3)^2 = x(2a-3)^2 = x其中x为这个实数的平方。展开上述两个方程，我们得到：a^2 + 6a + 9 = x4a^2 - 12a + 9 = x因为这两个方程的右边都是x，所以它们相等，即：a^2 + 6a + 9 = 4a^2 - 12a + 9化简得：3a^2 - 6a = 0a(a-2) = 0所以a=0或a=2。当a=0时，原式的实数为0；当a=2时，原式的实数为4。但题目中要求的是一个实数，而不是一个实数的平方，所以a 不能为 2。所以，这个实数是10。所以答案是A. 10。
77,⽼王 a 岁，⼩李（ a -18）岁，过 c 年后，他们相差（ ）岁,c-18,18,c,c+18,B,A. c-18
78,如果两个有理数的商等于0，则,被除数不为0除数为0,两个数中有一个为0,被除数为0除数不为0,两个数都为0,C,D. 两个数都为0。
79,一个长方形的长宽高分别是3x+6，4x，3x，则它的体积为,$36x^{2}+72x$,$15x^{3}+18x^{2}$,$36x^{3}+72x^{2}$,$21x^{3}+42x^{2}$,C,首先，根据长方体的体积公式 $V = lwh$，其中 $V$ 为体积，$l$、$w$ 和 $h$ 分别为长方体的长、宽和高。题目中给出的长方体的长、宽、高分别是 $3x+6$、4x 和 $3x$，所以我们可以代入公式：$V = (3x+6) \times 4x \times 3x$接下来，我们需要展开乘法：$V = 12x^2 + 24x^2 + 54x^2$将同类项相加：$V = 86x^2$所以，这个长方体的体积为 $86x^2$。但这并不是给定选项中的任何一个。我们再次检查题目，发现我们在计算时没有考虑到长方体的对称性，长、宽、高都有可能成为体积的最大值。所以，体积的最大值为 $4x \times 3x = 12x^2$，此时长为最小值。将 $x=0$ 代入，得到最大体积为 $12x^2 = 12$。所以，体积为 $12x^2$。现在我们来计算这个情况下的答案：选项 A. $36x^{2}+72x$选项 B. $15x^{3}+18x^{2}$选项 C. $36x^{3}+72x^{2}$选项 D. $21x^{3}+42x^{2}$答案是：$12x^2$ 或 $12x^2$。
80,等底等⾼的⻓⽅体 正⽅体 圆柱的体积相⽐较 ,圆柱体积⼤ ,正⽅体体积⼤ ,⼀样⼤ ,⻓⽅体体积⼤ ,C,C. 一样大。等底等高的长方体、正方体和圆柱体的体积公式分别是：长方体：V = lwh正方体：V = s^3圆柱体：V = πr^2h其中，l、w、h是长方体长、宽、高，s是正方体边长，r是圆柱体半径，h是圆柱体高。由于这些立体都具有相同的高，所以体积的比较只取决于底面积的大小。而等底等高的长方体、正方体的底面积都是相等的，所以它们的体积也相等。圆柱体的底面积比长方体、正方体大，所以圆柱体的体积比长方体、正方体的体积大。因此，选项C是正确的。
81,⼀件商品先涨价10%，后再降价10%，现价和原价相⽐,现价⾼,原价⾼,⼀样⾼,⽆法判断,B,C. 一样高。解释:先涨价10%意味着原来的价格乘以1.1，再降价10%意味着价格乘以0.9，所以现价等于原来的价格。选项C是正确的。
82,有6个棱⻓分别是3cm，4cm，5cm，的相同的⻓⽅体，把它们的某些⾯染上红⾊，使得有的⻓⽅体只有⼀个⾯是红⾊的，有的⻓⽅体恰有两个⾯是红⾊的，有的⻓⽅体恰有三个⾯是红⾊的，有的⻓⽅体恰有四个⾯是红⾊的，有的⻓⽅体恰有五个⾯是红⾊的，还有⼀个⻓⽅体六个⾯都是红⾊的，染⾊后把所有 的⻓⽅体分割成棱⻓为1cm的⼩正⽅体，分割完毕后，恰有⼀⾯是红⾊的⼩正⽅体最多有⼏个,199,177,166,188,B,A. 199
