39,下列关于回归分析中的残差表述正确的是,残差的平均值总小于零,残差的平均值总大于零,残差的平均值总为零,残差没有此类规律,C,C. 残差的平均值总为零
40,"我们建立一个5000个特征, 100万数据的机器学习模型. 我们怎么有效地应对这样的大数据训练 ","我们随机抽取一些样本, 在这些少量样本之上训练",以上所有,我们可以试用在线机器学习算法,"我们应用PCA算法降维, 减少特征数",B,B. 以上所有为有效地应对大数据训练，我们可以采取以下方法：- 随机抽取一些样本：这是一种方法，可以减少数据不平衡问题。- 试用在线机器学习算法：在线算法可以处理动态数据，实时更新模型，减少存储空间。- 应用PCA算法降维：可以通过降维技术减少特征数，提高模型训练速度。因此，选项B是正确的。
41,下列哪个不属于条件随机场模型对于隐马尔科夫模型和最大熵隐马尔科夫模型模型的优势,速度快,可容纳较多上下文信息,全局最优,特征灵活,A,C. 全局最优
42,下列哪项不是基于词典的方法的中文分词的基本方法,最大熵模型,最大概率法,最大匹配法,最短路径法,A,D. 最短路径法
43,假定你使用SVM学习数据X，数据X里面有些点存在错误。现在如果你使用一个二次核函数，多项式阶数为2，使用松弛变量C作为超参之一。 如果使用较小的C（C趋于0），则：,不确定,误分类,正确分类,以上均不正确,B,A. 不确定
44,以下哪种方法属于生成模型,条件随机场,传统神经网络,朴素贝叶斯,线性回归,C,A. 条件随机场
45,在其它条件不变的前提下，以下哪种做法容易引起机器学习中的过拟合问题,增加训练集数量,删除稀疏的特征,SVM算法中使用高斯核/RBF核代替,减少神经网络隐藏层节点数,C,D. 减少神经网络隐藏层节点数。
46,对应GradientBoosting tree算法， 以下说法正确的是,当增加最小样本分裂个数，我们可以抵制过拟合,当我们减少训练单个学习器的样本个数，我们可以降低偏差,当增加最小样本分裂个数，会导致过拟合,当我们增加训练单个学习器的样本个数，我们可以降低方差,A,A. 当增加最小样本分裂个数，我们可以抵制过拟合
47,假设你训练SVM后，得到一个线性决策边界，你认为该模型欠拟合。在下次迭代训练模型时，应该考虑,减少训练数据,减少特征,计算更多变量,增加训练数据,C,D. 增加训练数据
48,语音信号由于具有什么特性，所以我们可以将语音信号进行分窗处理? ,随机单调性,其他选项都不是,短时平稳性,单调不变性,C,C. 短时平稳性。窗函数法是一种处理信号的方法，它通过在信号上乘以一个窗函数，来减少信号谱估计中的旁瓣。语音信号具有短时平稳性，即在短时间内，语音信号的谱特性不会发生显著变化，因此我们可以通过窗函数法对语音信号进行分窗处理。
49,"对于k折交叉验证, 以下对k的说法正确的是","选择更大的k, 就会有更小的bias (因为训练集更加接近总数据集)","k越大, 不一定越好, 选择大的k会加大评估时间","在选择k时, 要最小化数据集之间的方差",以上所有,D,"D. 以上所有解析：对于k折交叉验证, 选择更大的k, 就会有更小的bias (因为训练集更加接近总数据集); k越大, 不一定越好, 选择大的k会加大评估时间; 在选择k时, 要最小化数据集之间的方差。"
50,以下属于欧式距离特性的有,尺度缩放不变性,旋转不变性,不受量纲影响的特性,考虑了模式的分布,B,D. 考虑了模式的分布
51,"朴素贝叶斯是一种特殊的贝叶斯分类器,特征变量是X,类别标签是C,它的一个假定是",特征变量X的各个维度是类别条件独立随机变量,P(X|C)是高斯分布,以0为均值，sqr(2)/2为标准差的正态分布,各类别的先验概率P(C)是相等的,A,A. 特征变量X的各个维度是类别条件独立随机变量
52,在一个n维的空间中， 最好的检测outlier(离群点)的方法是,作盒形图,作散点图,作正态分布概率图,马氏距离,D,D. 马氏距离。
53,对于线性回归模型，包括附加变量在内，以下的可能正确的是 ,R-Squared 是递减的， Adjusted R-squared 也是递减的,R-Squared 是常量的，Adjusted R-squared是递增的,R-Squared 和 Adjusted R-squared都是递增的,以上都不是,D,选项C：R-Squared 和 Adjusted R-Squared 都是递增的。
54,数据科学家可能会同时使用多个算法（模型）进行预测， 并且最后把这些算法的结果集成起来进行最后的预测（集成学习），以下对集成学习说法正确的是,单个模型之间有高相关性,单个模型都是用的一个算法,单个模型之间有低相关性,在集成学习中使用“平均权重”而不是“投票”会比较好,C,C. 单个模型之间有低相关性。
55,"我们想在大数据集上训练决策树, 为了使用较少时间, 我们可以",增加学习率 ,减少树的数量,增加树的深度,减少树的深度,D,D. 减少树的深度。解析：减少树的深度可以在训练决策树的过程中减少模型的复杂度，从而使用较少的计算时间。其他选项并没有直接提到减少计算时间。
56,"我们想要减少数据集中的特征数, 即降维. 选择以下适合的方案",以上所有,"我们先把所有特征都使用, 去训练一个模型, 得到测试集上的表现. 然后我们去掉一个特征, 再去训练, 用交叉验证看看测试集上的表现. 如果表现比原来还要好, 我们可以去除这个特征",使用前向特征选择方法和后向特征排除方法,"查看相关性表, 去除相关性最高的一些特征",A,"D. 查看相关性表, 去除相关性最高的一些特征。"
57,以下哪个激活函数不能解决梯度弥散的问题,Leaky-Relu,Elu,Sigmoid,Relu,C,C. Sigmoid。Sigmoid激活函数不能解决梯度弥散的问题，因为它是一个二进制函数，只能输出0或1的值，这会在梯度计算过程中产生一个极小值，从而导致模型无法学习。而Leaky-ReLU、Elu和ReLU都是双曲型激活函数，它们在梯度计算过程中可以平衡信号传递和梯度弥散，从而更好地训练模型的权重。
58,下列哪个不属于常用的文本分类的特征选择算法,主成分分析,互信息,信息增益,卡方检验值,A,A. 主成分分析
59,Fisher线性判别函数的求解过程是将M维特征矢量投影在（ ）中进行求解,一维空间,三维空间,M-1维空间,二维空间,A,A. 一维空间。
60,下列哪一项说明了X，Y之间的较强关系,相关系数为0.9,都不对,Beta系数为0的空假设的p-value是0.0001,Beta系数为0的空假设的t统计量是30,A,A. 相关系数为0.9
61,在 k-均值算法中，以下哪个选项可用于获得全局最小？,以上所有,找到集群的最佳数量,调整迭代的次数,尝试为不同的质心（centroid）初始化运行算法,A,A. 以上所有
62,在统计语言模型中，通常以概率的形式描述任意语句的可能性，利用最大相似度估计进行度量，对于一些低频词，无论如何扩大训练数据，出现的频度仍然很低，下列哪种方法能解决这一问题,数据平滑,N元文法,一元文法,一元切分,A,A. 数据平滑
63,以下说法中错误的是,给定n个数据点，如果其中一半用于训练，一半用户测试，则训练误差和测试误差之间的差别会随着n的增加而减少的,boosting和bagging都是组合多个分类器投票的方法，二者都是根据单个分类器的正确率确定其权重,SVM对噪声（如来自其他分部的噪声样本）具备鲁棒性,在adaboost算法中，所有被分错样本的权重更新比例不相同,B,A
64,"一个二进制源X发出符号集为{-1,1}，经过离散无记忆信道传输，由于信道中噪音的存在，接收端Y收到符号集为{-1,1,0}。已知P(x=-1)=1/4，P(x=1)=3/4，P(y=-1|x=-1)=4/5，P(y=0|x=-1)=1/5，P(y=1|x=1)=3/4，P(y=0|x=1)=1/4，求条件熵H(Y|X)",0.5372,0.2375,0.5273,0.3275,B,"B. 0.2375。条件熵H(Y|X)的计算公式为：H(Y|X) = ∑P(y) * log2(P(y|x)),其中P(y)是y的概率，P(y|x)是y在x下的条件概率。根据题目中给出的信息，我们可以计算出P(y)和P(y|x)的值，然后带入公式进行计算。P(y) = P(y|x) * P(x) = (3/4) * (1/4) = 3/16P(y|x) = P(y) * P(x|y) = [(1/4) * (3/4)] * [(1/3) * (1/4)] = 3/16带入条件熵的计算公式中，得到：H(Y|X) = ∑P(y) * log2(P(y|x)) = (3/16) * log2(3/16) + (3/16) * log2(3/16) = 0.2375所以，条件熵H(Y|X) = 0.2375，选B。"
65,以下哪种技术对于减少数据集的维度会更好？,删除数据差异较大的列,删除缺少值太多的列,删除不同数据趋势的列,都不是,B,D. 都不是解析：在机器学习过程中，减少数据集的维度通常可以通过特征选择技术来完成，而不是直接删除数据。选项A和C中的删除数据差异较大和不同数据趋势的列可能会在某些情况下有所帮助，但并不总是比直接删除数据更好。选项B中的删除缺少值太多的列虽然可以减少噪声，但可能会导致重要信息丢失。因此，直接删除数据并不总是不好的。
66,下列哪些不特别适合用来对高维数据进行降维,聚类分析,LASSO,小波分析法,拉普拉斯特征映射,A,A. 聚类分析。聚类分析是一种探索性数据挖掘方法，它主要用于对高维数据进行聚类分析，而不是降维。降维是将高维数据降低到较低维度的过程，而聚类分析则是将数据分成不同的类别。因此，聚类分析不特别适合用来对高维数据进行降维。
67,逻辑回归与多元回归分析有哪些不同？,逻辑回归回归系数的评估,逻辑回归预测某事件发生的概率,逻辑回归有较高的拟合效果,以上全选,D,D. 以上全选。逻辑回归与多元回归分析的不同之处在于：- 逻辑回归是分类问题，试图通过一个sigmoid函数将输出值限制在0和1之间，而多元回归分析是连续变量。- 逻辑回归中，解释变量和被解释变量都是离散的，而多元回归分析中，解释变量是连续的。- 逻辑回归回归系数表示的是自变量对因变量的影响程度，而多元回归分析中的回归系数表示的是自变量对因变量的影响程度。
68,最出名的降维算法是 PCA 和 t-SNE。将这两个算法分别应用到数据「X」上，并得到数据集「X_projected_PCA」，「X_projected_tSNE」。下面哪一项对「X_projected_PCA」和「X_projected_tSNE」的描述是正确的,两个都在最近邻空间能得到解释,X_projected_PCA 在最近邻空间能得到解释,两个都不能在最近邻空间得到解释,X_projected_tSNE 在最近邻空间能得到解释,D,B. X_projected_PCA 在最近邻空间能得到解释
69,下列关于维特比算法(Viterbi)的说法中错误的是,维特比算法中的转移概率是从一个隐含状态转移到另一个隐含状态的概率,维特比算法是一种贪心算法,维特比算法可应用于中文分词任务,维特比算法可得到全局最优解,B,D
70,以下( )不属于线性分类器最佳准则,贝叶斯分类,感知准则函数,支持向量机,Fisher准则,A,D. Fisher准则。Fisher准则又称为最大似然估计准则，对于二分类问题，其最优分类器的方程为：Y(f) = (1/2) * (x - Y_0)^T * (W^T * (x - Y_0) + E)其中Y(f)表示预测概率，Y_0表示正类标签，W表示权值向量，E表示误差项。由于该准则基于最大似然估计，所以它不属于线性分类器的最佳准则。
71,对于线性回归，我们应该有以下哪些假设,"找到离群点很重要, 因为线性回归对离群点很敏感",线性回归假设数据没有多重线性相关性,线性回归要求所有变量必须符合正态分布,以上都不是,D,"D. 以上都不是。线性回归的假设包括: 数据是线性相关的; 误差项是独立的, 且每个误差项的方差是常数; 模型是线性的。离群点、多重线性相关性和正态性并不是线性回归的假设。"
72,下面不是迭代二叉树3代算法对数据的要求,所有的训练例的所有属性必须有一个明确的值,所有属性必须为离散量,所有属性必须为连续,相同的因素必须得到相同的结论且训练例必须唯一,C,D. 相同的因素必须得到相同的结论且训练例必须唯一
73,下面的优化算法中，速度最快的是 ,BFGS,梯度下降法,牛顿法,Adam,C,A. BFGS。
74,下列关于ALBERT的说法不正确的是 ,跨层参数共享,采用词嵌入向量参数的因式分解,应用在下游任务中预测速度显著提速,去掉了dropout,D,B
75,下面哪个属于SVM应用,新文章聚类,文本和超文本分类,图像分类,以上均是,D,B. 文本和超文本分类
76,类域界面方程法中，不能求线性不可分情况下分类问题近似或精确解的方法是,基于二次准则的H-K算法,感知器算法 ,势函数法,伪逆法,B,C. 势函数法
77,下面哪个选项中哪一项属于确定性算法,K-Means,PCA,KNN,以上都不是,B,D. 以上都不是A. K-MeansB. PCAC. KNN这些算法都不属于确定性算法。
78,"以下哪些算法, 1. KNN；2. 线性回归；3.对数几率回归。可以用神经网络去构造:",2 和 3,1和 2,以上都不是,"1, 2 和 3",A,"D. 1, 2 和 3KNN、线性回归和对数几率回归都可以通过神经网络进行构造。KNN是一种监督学习算法，线性回归是一种非监督学习算法，对数几率回归也是一种监督学习算法。这些算法都可以用神经网络来构造模型进行训练和预测。"
79,训练SVM的最小时间复杂度为O(n2)，那么一下哪种数据集不适合用SVM?,和数据集大小无关,大数据集,小数据集,中等大小数据集,B,A. 和数据集大小无关
80,如果线性回归模型中的随机误差存在异方差性，那么参数的普通最小二乘法估计量是,无偏的，非有效的,无偏的，有效的,有偏的，非有效的,有偏的，有效的,A,C. 有偏的，非有效的
81,下列关于RoBERTa的说法不正确的是 ,不做NSP任务,采用静态掩码机制,采用更多训练数据,训练采用更大batch size,B,B. 采用静态掩码机制
82,在逻辑回归输出与目标对比的情况下，以下评估指标中哪一项不适用？,准确度,均方误差,AUC-ROC,Logloss,B,B. 均方误差
83,语言模型的参数估计经常使用MLE（最大似然估计）。面临的一个问题是没有出现的项概率为0，这样会导致语言模型的效果不好。为了解决这个问题，需要使用（）,增加白噪音,平滑,随机插值,去噪,B,B. 平滑。
84,建模北京市人口的年龄分布，采用什么分布更合适,0-1分布,正态分布,泊松分布,指数分布,B,"B. 正态分布。正态分布是连续型随机变量，在它的取值中占的比例大约是正态分布曲线的曲线支撑面积。所以，采用正态分布来建模年龄分布常常是合适的选择。0-1分布是二元分布，用于 modeled binary variable, i.e. 0 or 1.泊松分布常用来表示离散型随机变量，如事件在一定时间内发生的次数。指数分布常用来表示等待时间，即到达一次事件发生的等待时间。"
85,SVM中的代价参数表示：,误分类与模型复杂性之间的平衡,以上均不是,使用的核,交叉验证的次数,A,A. 误分类与模型复杂性之间的平衡
86,关于SVM泛化误差描述正确的是,超平面与支持向量之间距离,SVM的误差阈值,以上都不是,SVM对未知数据的预测能力,D,C. 以上都不是SVM的泛化误差不能直接描述为超平面与支持向量之间距离，也不能直接描述为SVM对未知数据的预测能力。SVM的泛化误差指的是在训练数据集上训练好的SVM模型，对于新的未知数据集的泛化能力。所以，这个误差不能正确地描述为超平面与支持向量之间距离或SVM对未知数据的预测能力。
87,下列关于BERT的说法不正确的是 ,支持对语义上下文进行建模,采用激活函数GELU,网络一共有20层,使用transformer,C,C. 网络一共有20层
88,模式识别中，不属于马式距离较之于欧式距离的优点的是,尺度不变性,平移不变性,考虑到各种特性之间的联系,考虑了模式的分布,B,C. 考虑到各种特性之间的联系
89,描述的机器发生故障的次数，采用什么分布更合适? ,0-1分布,指数分布,正态分布,泊松分布,D,D. 泊松分布
90,以下哪个不是LSTM本身的特点 ,LSTM是RNN的一种变种,防止梯度弥散,训练时GPU使用率较高,LSTM有遗忘门,C,C. 训练时GPU使用率较高
91,关于逻辑回归和支持向量机不正确的是,逻辑回归本质上是一种根据样本对权值进行极大似然估计的方法，而后验概率正比于先验概率和似然函数的乘积。逻辑仅仅是最大化似然函数，并没有最大化后验概率，更谈不上最小化后验概率,支持向量机可以通过正则化系数控制模型的复杂度，避免过拟合。,支持向量机的目标是找到使得训练数据尽可能分开且分类间隔最大的超平面，应该属于结构风险最小化,逻辑回归的输出就是样本属于正类别的几率，可以计算出概率。,A,C
92,以下不属于影响聚类算法结果的主要因素有,特征选取,已知类别的样本质量,分类准则,模式相似性测度,B,A. 特征选取。
93,高斯混合模型(GMM)采用什么准则进行训练,均方误差最小化,经验风险最小化,期望最大化,其他选项都不是,C,C. 期望最大化
94,以下说法正确的是,一个机器学习模型，如果有较高准确率，并不难总是说明这个分类器是好的,我们不可以使用聚类“类别id”作为一个新的特征项， 然后再用监督学习分别进行学习,如果增加模型复杂度， 那么模型的测试错误率总是会降低,如果增加模型复杂度， 那么模型的训练错误率总是会降低,A,由于没有给出选项，我无法回答这个问题。但是，可以提供一些关于每个选项的信息：A选项：一个机器学习模型，如果有较高准确率，并不能总是说明这个分类器是好的，可能存在过拟合的情况。B选项：我们可以使用聚类“类别id”作为一个新的特征项， 然后再用监督学习分别进行学习。这是一种常见的做法。C和D选项：增加模型复杂度可能会影响模型的训练和测试错误率。一般来说，增加模型复杂度可能会降低训练错误率，但可能会提高测试错误率。这取决于具体的问题和数据。
95,中文同义词替换时，常用到Word2Vec，以下说法错误的是,Word2Vec结果符合当前预料环境,Word2Vec得到的都是语义上的同义词,Word2Vec受限于训练语料的数量和质量,Word2Vec基于概率统计,B,A. Word2Vec结果符合当前预料环境
96,"在以下不同的场景中,使用的分析方法不正确的有","根据商家最近一年的经营及服务数据,用聚类算法判断出天猫商家在各自主营类目下所属的商家层级","根据商家近几年的成交数据,用聚类算法拟合出用户未来一个月可能的消费金额公式","用关联规则算法分析出购买了汽车坐垫的买家,是否适合推荐汽车脚垫","根据用户最近购买的商品信息,用决策树算法识别出淘宝买家可能是男还是女",B,B
