90,三酰甘油的主要功能是,储能供能,是构成神经组织的成分,是构成生物膜的成分,是体液的主要成分,A,A. 储能供能。三酰甘油（甘油三酸酯）是人体内主要的脂质，存在于细胞膜上，并在能量供应不足时，迅速水解为甘油和脂肪酸供能。
91,原发性高血压脑出血最常见的部位是,蛛网膜下隙,大脑皮质,内囊和基底核,豆状核和丘脑,C,A. 蛛网膜下隙。
92,急性炎症病灶中渗出的炎细胞主要是,单核细胞,中性粒细胞,淋巴细胞,嗜酸性粒细胞,B,A. 单核细胞，B. 中性粒细胞，C. 淋巴细胞。这些炎细胞都会参与急性炎症的反应。
93,交感缩血管纤维分布最密集的血管是,冠状血管,脑动脉,骨骼肌血管,皮肤血管,D,C. 骨骼肌血管。交感缩血管纤维分布最密集的血管是骨骼肌血管。因为骨骼肌血管大量分布于肌肉组织，而肌肉组织主要依赖交感神经的支配，所以骨骼肌血管的交感缩血管纤维分布密度最高。
94,在心肌组织中，哪一种乳酸脱氢酶同工酶的含量最高,LDH1,LDH3,LDH4,LDH2,A,B. LDH3
95,与形成窦道有关的病变是,肛门直肠脓肿穿破皮肤,胃黏膜坏死脱落,深部组织脓肿穿破皮肤,食管癌穿破至气管,C,C. 深部组织脓肿穿破皮肤。窦道是指在人体内某些组织内形成的沟通于组织与器官之间的通道。它形成于细菌感染后，当感染细菌侵入人体后，机体的防御机制使之在受感染组织与周围健康组织间形成通道，以限制感染细菌的扩散。因此，与形成窦道有关的病变是深部组织脓肿穿破皮肤。
96,小叶性肺炎是,纤维素性炎,化脓性炎,急性浆液性炎,间质性肺炎,B,A. 纤维素性炎
97,肌肉中产生的氨在血液中的运输形式是,尿素,谷氨酰胺,丙氨酸,NH3,C,B. 谷氨酰胺
98,有关乳酸脱氢酶同工酶的论述，正确的是,它们的电泳行为相同,它们对同一底物有不同的Km值,它们在人体各组织器官的分布无显著差别,M亚基和H亚基在乳酸脱氢酶同工酶中分布一样,B,A. 它们对同一底物有不同的Km值
99,具有抑制糖异生作用的激素是,胰高血糖素,肾上腺素,肾上腺皮质激素,胰岛素,D,D. 胰岛素胰岛素是一种降低血糖浓度的激素，它通过促进细胞对葡萄糖的吸收和利用来减少血糖水平，而不是抑制糖异生作用。抑制糖异生作用的激素是糖皮质激素，例如皮质醇。
100,有关非竞争性抑制作用的论述，正确的是,酶与底物、抑制剂可同时结合，但不影响其释放出产物,抑制剂与酶结合后，不影响酶与底物的结合,改变Km值,不改变酶促反应的最大限度,B,A. 酶与底物、抑制剂可同时结合，但不影响其释放出产物;B. 抑制剂与酶结合后，不影响酶与底物的结合;D. 不改变酶促反应的最大限度。
101,血浆中脂类物质的运输形式是,球蛋白,核蛋白,糖蛋白,脂蛋白,D,D. 脂蛋白
102,下列物质彻底氧化时，生成30或32分子ATP式是哪一个,葡萄糖,丙酮酸,柠檬酸,硬脂酸,A,A. 葡萄糖
103,下列哪种氨基酸脱氨基生成的α-酮酸是三羧酸循环的中间产物,丙氨酸,谷氨酸,赖氨酸,亮氨酸,B,A. 丙氨酸。脱氨基作用是指氨基酸的氨基酸基团与氨基(-NH2)脱去，生成不带氨基的α-酮酸，在三羧酸循环过程中是重要的中间产物。丙氨酸（A选项）是脱氨基生成的α-酮酸之一。
104,α-酮戊二酸彻底氧化成CO2和H2O，可生成多少分子ATP,8,12,20,9,C,C. 20
105,竞争性抑制剂对酶促反应速度影响是,Km下降，Vmax上升,Km上升，Vmax不变,Km不变，Vmax下降,Km下降，Vmax下降,B,C. Km不变，Vmax下降。解题过程：Km（ Michaelis常数）表示酶对特定反应物的最小浓度，而Vmax（最大反应速度）表示在酶活达到最大值时反应物的浓度。竞争性抑制剂与酶结合后，降低了酶与反应物的结合能力，导致Km值下降，而酶的最大反应速度Vmax不受影响，仍保持最大值，但实际反应速度降低。所以，竞争性抑制剂对酶促反应速度的影响是Km不变，Vmax下降。
106,神经处于静息电位时,没有K外流也没有Na内流,既有K外流也有少量Na内流,仅有少量K外流,仅有少量Na内流,B,B. 既有K外流也有少量Na内流。解释：静息电位是神经细胞膜在安静状态下因被动电荷分布不均产生的电位差，此时细胞内外K+、Na+、Ca2+等离子通道均处于开放状态，有K+外流和少量Na+内流。
107,心室肌细胞动作电位快速复极末期的原因,Ca2+内流,Na+内流,Cl-内流,K+外流,D,D. K+外流
108,已知受血者血型为B型，在交又配血试验中主侧不凝集，次侧凝集，供血者血型可能是,B型,AB型,A型,O型,D,A. B型
109,对于结合酶来说，决定反应特异性的是,辅酶,全酶,酶蛋白,金属离子,C,C. 酶蛋白。解题过程：- 分析选项A：辅酶可以作为酶的辅助因子，但不会决定反应特异性。- 分析选项B：全酶包括酶和底物，而不仅仅是酶，所以不符合题意。- 分析选项C：酶蛋白是酶的化学本质，决定了酶的功能和特异性。- 分析选项D：金属离子可以影响酶活性，但不会决定反应特异性。综上所述，答案为C。
110,下列生化反应主要在线粒体中进行的是,脂肪酸合成,甘油磷脂合成,脂肪酸-氧化,三酰甘油合成,C,C. 脂肪酸-氧化在线粒体中进行的反应是脂肪酸氧化，也称为柠檬酸循环或乙酰辅酶A（CoA）循环。
111,下列哪个为糖异生过程中的关键酶,醛缩酶,丙酮酸激酶,果糖-1，6-二磷酸酶,烯醇化酶,C,C. 果糖-1，6-二磷酸酶。
112,含有维生素B1的辅酶是,CoA,TPP,NAD+,FAD,B,B. TPP。 TPP是含有维生素B1 (硫胺素) 的辅酶。维生素B1是水溶性维生素，易在体内丢失，需要通过食物补充。它有助于叶酸、蛋白质、糖和能量的代谢。
113,某人潮气量为500ml， 生理无效腔为150ml， 呼吸频率为18次/分，此时每分肺泡通气量为,8850ml,6000ml,9000ml,6300ml,D,A. 8850ml
114,下列哪一种组织中缺乏高活性的甘油激酶，不能很好地利用甘油,脂肪组织,心,肠,肾,A,A
115,下列哪些抑制作用属竞争性抑制作用,敌敌畏对胆碱酯酶的抑制作用,磺胺类药物对细菌体内二氢叶酸合成酶的抑制作用,氰化物对细胞色素氧化酶的抑制作用,砷化合物对巯基酶的抑制作用,B,A. 敌敌畏对胆碱酯酶的抑制作用B. 磺胺类药物对细菌体内二氢叶酸合成酶的抑制作用竞争性抑制作用是指两种或多种物质对同一种酶的抑制作用，它们的作用强度相近，并且会相互抵消，所以选A和B。
116,血中哪一种胆红素增加会使尿红素定性试验呈阳性反应,结合胆红素,游离胆红素,未结合胆红素,间接反映胆红素,A,A. 结合胆红素。结合胆红素增加时，尿红素定性试验呈阳性反应。
117,有关竞争性抑制剂的论述，错误的是,抑制程度只与抑制剂的浓度有关,在结构上与底物相似,与酶的结合是可逆的,与酶的活性中心相结合,A,A
118,1分子乳酸彻底氧化生成ATP分子数,20,36,14,15,C,B. 36。解析：乳酸（[H] - COOCH2CH2OH）- O - CH2 - COOH - H。一个分子乳酸彻底氧化生成一个分子乙二醇（2H2O）和两分子二氧化碳， 6个CO2 + 6H2O + 2NaHCO3 = 68H2O + 2NaCO2 + 2H2CO3 即 36个ATP。
119,最容易受毒性代谢产物损伤的器官是,肾脏,肺脏,肝脏,脾脏,C,A. 肾脏
120,关于酶活性中心的叙述，错误的是,必须基团可位于活性中心区域之内，也可位于活性中心之外,一般来说，形成酶活性中心的必须基团总是在多肽链的一级结构上相对集中的相邻的几个氨基酸的残基上,当底物分子与酶分子相接触时，可引起酶活性中心的构象改变,酶与底物接触只限于酶分子上与酶活性密切有关的较小区域,B,B
121,对胃肠平滑肌收缩节律起决定性作用的是,平滑肌本身的节律,慢波的频率,动作电位的频率,动作电位的数值,B,B. 慢波的频率。平滑肌本身有一个自身节律，但决定其收缩最终还是由慢波的频率来决定。慢波频率越快，平滑肌的收缩越快。
122,下列那一种酶不参与糖异生过程,丙酮酸激酶,磷酸烯醇式丙酮酸羧激酶,丙酮酸羧化酶,果糖-1，6-二磷酸酶,A,D. 果糖-1，6-二磷酸酶
123,影响酶促反应速度的因素不包括,酶的浓度,反应环境的PH,反应温度,酶原的浓度,D,D
124,高渗性脱水时，下列哪段小管液的渗透压可为低渗,内髓集合管,近端小管后半段,肾小囊超滤液,髓袢升支粗短末,D,D. 髓袢升支粗短末
125,不参与糖酵解作用的酶是,磷酸烯醇式丙酮酸羧激酶,果糖磷酸激酶-1,丙酮酸激酶,己糖激酶,A,D. 己糖激酶。己糖激酶参与己糖的磷酸化过程。
126,急性炎症局部疼痛发生的主要原因是,局部充血及血流量增多,局部组织的变性及坏死,细胞增生压迫神经末梢,渗出压迫及炎症介质刺激,D,A. 局部充血及血流量增多
127,酶的活性中心是,酶发挥催化作用的部位,酶蛋白分子与辅酶结合的部位,酶的必需基团在空间结构上集中形成的一个区域，能与特定的底物结合并使之转化为产物的部位,酶分子表面具有解离基团的部位,C,C. 酶的必需基团在空间结构上集中形成的一个区域，能与特定的底物结合并使之转化为产物的部位。
128,下列关于蜂窝织炎的叙述，正确的是,细菌不容易经组织间隙、淋巴管和血道蔓延扩散,常由草绿色链球菌感染引起,病变特点与链球菌分泌的链激酶和透明质酸酶有关,常见部位是内脏器官、肌肉和阑尾,C,C. 病变特点与链球菌分泌的链激酶和透明质酸酶有关。
129,心力衰竭细胞是指,心力衰竭时肺泡内含有含铁血黄素的巨噬细胞,心力衰竭时肺内吞噬炭末的巨噬细胞,心力衰竭时肺内的泡沫细胞,心力衰竭时出现的含脂褐素的心肌细胞,A,B. 心力衰竭时肺内吞噬炭末的巨噬细胞。
130,关于肺气肿患者的临床表现，下面错误的是,桶状胸,低氧血症,逐渐加强的吸气性呼吸困难,胸透肺野透明度增加,C,B. 低氧血症
131,下列有关类脂生理功能的叙述，正确的是,是体内理想的供能和储能物质,保持体温,是构成机体各种生物膜的重要成分,保护和固定重要脏器,C,C. 是构成机体各种生物膜的重要成分。
132,感染是由以下哪项引起的炎症,物理因子,坏死组织,变态反应,生物性因子,D,D. 生物性因子。
133,生成组织液的有效率过压等于,(血浆胶体渗透压+组织液胶体渗透压)-(毛细血管压+组织液静水压),(毛细血管压+组织液静水压)-(毛细血管压+组织液胶体渗透压),(毛细血管压+组织液胶体渗透压)-(血浆胶体渗透压+组织液静水压),(毛细血管压+血浆胶体渗透压)-(组织液胶体渗透压+组织液静水压),C,C. (毛细血管压+组织液胶体渗透压)-(血浆胶体渗透压+组织液静水压)
134,辅酶FAD分子中含有下列哪种B族维生素,吡哆醛,烟酰胺,叶酸,核黄素,D,B.烟酰胺
135,体内最重要的脱氨基方式是,氨基转移作用,联合脱氨基作用,氧化脱氨基,还原脱氨基,B,C. 氧化脱氨基
136,下列哪些情况可使心输出量增加,颈动脉窦内压降低,由平卧位转为立体位,心率加快超出180次/分,心舒张末期容积减少,A,D. 心舒张末期容积减少
137,辅酶TPP分子中含有哪种B族维生素,核黄素,叶酸,烟酰胺,硫胺素,D,A. 核黄素。
138,急进型高血压时，增生性小动脉硬化及坏死性细动脉炎主要发生于,肾,心,肾上腺皮质激素,脾,A,C. 肾急进型高血压是一种严重的血压升高状态，其时增生性小动脉硬化及坏死性细动脉炎主要发生于肾脏，导致肾小球滤过功能下降，进而引发肾脏的损害。
139,血管壁的玻璃样变性主要发生于,细动脉,中等动脉,大动脉,小动脉,A,A. 细动脉
140,乳糜微粒中含量最多的成分是,蛋白质,磷脂,胆固醇,三酰甘油,D,D. 三酰甘油
141,下列哪种情况下尿中出现蛋白质,滤过膜上裂孔素数量减少,滤过分数增加,小管液流速加速,GFR增加,A,A. 滤过膜上裂孔素数量减少。
