24,对简单线性回归模型进行显著性检验的目的是对()作出统计推断。,总体斜率,总体均数,样本斜率,样本均数,A,A. 总体斜率
25,统计推断中，可信度是指,$1-\beta$,$a$,$\beta$,$1-a$,D,D. $1-a$
26,抽样误差指的是:,不同的总体参数之差,个体值和样本统计量值之差,样本统计量值和总体参数值之差,个体值和总体参数值之差,C,C. 样本统计量值和总体参数值之差
27,进行两样本比较的假设检验时，应首先考虑选用,$t$检验,任选一种检验方法,根据资料满足哪种检验的条件来决定,$\chi^2$检验,C,C. 根据资料满足哪种检验的条件来决定
28,以下关于抽样误差，正确的是抽样误差仅是由个体变异产生的，抽样造成的样本统计量与总体参数的差异,以上均不对,抽样误差的大小可用标准差来说明,抽样研究中，抽样误差是可以避免的,对于同一总体的若干样本统计量间，也存在抽样误差,B,D. 对于同一总体的若干样本统计量间，也存在抽样误差。
29,方差分析中对数据的要求是________。,任何两个观察值之间均不相关,每一水平下的观察值分别服从总体均数为$\mu_i$的正态分布,A，B和C均对,各总体的方差齐性,C,方差分析对方差的要求是C，即A，B和C均对。数据要求方差必须符合正态分布，且各总体的方差齐性。
30,为了解两种治疗方法对原发性肝癌的疗效，将病人随机分成两组，一组使用5-氟尿嘧啶十辅助疗法(简称5-氟组)，另一组使用安慰剂十辅助疗法(简称安慰组)。治疗结果按缓解、死亡划分。5-氟组12人，其中7人缓解，5人死亡;安慰组11人，其中4人缓解，7人死亡。在分析两种疗法的疗效差异有无统计学意义时，应选用的统计学分析方法是,logistic回归分析,Fisher精确检验,$\chi^2$检验,Ridit分析,C,C. $\chi^2$检验。
31,配伍组设计的方差分析中，$v_{配伍}$等于,$v_{总}-v_{处理}-v_{误差}$,$v_{处理}-v_{误差}$,$v_{总}-v_{处理}$,$v_{总}-v_{误差}$,A,D. $v_{总}-v_{误差}$
32,在实际工作中，同质是指:,研究对象的有关情况一样,研究对象的个体差异很小,被研究指标的主要影响因素相同,被研究指标的影响因素相同,C,C. 在实际工作中，同质是指被研究指标的主要影响因素相同。
33,相关系数检验的无效假设$H_1$是.,$\rho=0$，,$\rho=1$，,$\rho\neq0$,$\rho>0$，,C,A. $\rho=0$。
34,用二项分布直接计算概率法检验 Ho: $\pi=0.4 \mathrm{Hi}$ : $\pi>0.4$ 。当随机样本含量 $\mathrm{n}=10$，阳性数 X=6 时，为作统计推断应将概率 p=()与检验水准$\alpha$比较。,$p(X=6)$,$p(X=6)+p(X=7)+\cdots+p(X=10)$,$\mathrm{p}(\mathrm{X}=7)+\mathrm{p}(\mathrm{X}=8)+\cdots+\mathrm{p}(\mathrm{X}=10)$,$\mathrm{p}(\mathrm{X}=6)+\mathrm{p}(\mathrm{X}=5)+\cdots+\mathrm{p}(\mathrm{X}=0)$,B,D. $\mathrm{p}(\mathrm{X}=6)+\mathrm{p}(\mathrm{X}=5)+\cdots+\mathrm{p}(\mathrm{X}=0)$
35,两数值变量资料的小样本比较的假设检验，首先应考虑,用 $u$ 检验,用 $\mathrm{t}$ 检验,$\mathrm{t}$ 检验和秩和检验均可,资料是否符合 $\mathrm{t}$ 检验的条件,D,首先，我们需要判断这个检验问题是否符合 $t$ 检验的条件。即，样本大小是否足够大，以及观察值和样本值之间是否呈正相关。如果满足这些条件，我们就可以考虑使用 $t$ 检验。如果不满足，则我们不能使用 $t$ 检验。因此，正确答案是 D. 资料是否符合 $t$ 检验的条件。
36,设有 $\mathrm{X} 、 \mathrm{Y}$ 两组数据，求得 $\hat{y}=a+b x$，经统计学检验，在 $\alpha=0.05$ 水平上拒绝 $\mathrm{H}_0$ : $\beta=0$，则至少有 95\%的把握断言 $\mathrm{y}$ 与 $\mathrm{x}$ 之间在专业上有直线关系。这一结论 ()。,很有科学性,脱离实际,略有问题,根据充分,B,A. 很有科学性
37,对同一个资料，根据最小平方法原则求出两个直线方程 $\hat{y}=a+b x$ 和 $\hat{x}=a+b y$，在一般情况下，它们之间的关系是,相交,垂直,平行,重合,C,C. 平行
38,以下天于非参数检验的描还哪一项是错误的,非参数检验的效能低于参数检验,非参数方法不依赖于总体分布类型,应用非参数检验时不考虑被研究对象的分布类型,一般情况下非参数检验犯第二类错误的概率小于参数检验,D,A. 非参数检验的效能低于参数检验
39,在作两样本均数比较时，$n_1、n_2$ 均小于30、总体方差不齐且极度偏态的资料宜用,秩和检验,u检验,t'检验,t检验,C,B. u检验
40,欲研究某种药物对高血压病的疗效，临床观察 300 名病人的血压情况，确切地说，研究总体是,所有的高血压患,这 300 名高血压患者的血压值,所有的高血压患者的血压值,这 300 名高血压患者,C,D. 这 300 名高血压患者。
41,$x_1、x_2$分别代表给大鼠注射一定剂量的类毒素后侧得的大鼠红细胞与血红蛋白含量。求得直线回归方程为:$\hat{x}_2=6.188441+0.199953x_1，n=19，r=0.82031$，检验该直线回归方程是否有显著性意义的统计学结论应该为,$P<0.001$,$P>0.05$,$0.01<P<0.05$,$0.005<P<0.01$,A,D. $0.005<P<0.01$
42,___的均数等于方差。,Poisson分布,二项分布,正态分布,对数正态分布,A,正确答案是：C. 正态分布。解析：在正态分布中，均值（μ）和方差（σ²）之间的关系为：σ² = E(X) - μ²，其中σ²是方差，E(X)是均值。正态分布是对数正态分布（高斯分布）的一种。
43,统计中所说的总体是指:,根据时间划分的研究对象的全体,根据研究目的而确定的同质的个体之全部,随意想象的研究对象的全体,根据地区划分的研究对象的全体,B,B. 根据研究目的而确定的同质的个体之全部。
44,成组设计的方差分析中，必然有,$S S_{\text {组内 }}<S S_{\text {组间 }}$,$M S_{\text {组内 }}<M S_{\text {组间 }}$,$M S_{\text {总 }}=M S_{\text {组内 }}+M S_{\text {组间 }}$,$S S_{\text {总 }}=S S_{\text {组内 }}+S S_{\text {组间 }}$,D,D. $S S_{\text {总 }}=S S_{\text {组内 }}+S S_{\text {组间 }}$
45,习惯上，下列属于小概率事件的为:,P=0.10,P=0.03,P=0.15,P=0.09,B,B. P=0.03
46,统计工作的基本步骤是:,收集、审核、整理、分析资料,设计、调查、审核、整理资料,设计、搜集、整理、分析资料,调查、审核、整理、分析资料,C,C. 设计、搜集、整理、分析资料
47,以下关于可信区间，正确的是,可信区间包含可信区间上下限两个值,可信区间的确切含义是指有 (1-a) 的可能认为计算出的可信区间包含了总体参数,可信区间是包含末知总体参数的一个范围,可信区间的确切含义也可理解是总体参数落在该范围的可能性为 $1-\alpha$,B,C. 可信区间是包含末知总体参数的一个范围。
48,关于假设检验，以下不对的是,当根据样本作出的结论是拒绝 $H_0$ 时，只可能犯 I 型错误，不可能犯 II 型错误,当根据样本作出的结论是接受 $H_0$ 时，只可能犯 II 型错误，不可能犯 I 型错误,以上均不对,根据样本统计量作出的推断结论具有概率性，因此其结论有可能出现判断错误,C,A. 当根据样本作出的结论是拒绝 $H_0$ 时，只可能犯 I 型错误，不可能犯 II 型错误。
49,SIR 为：,实际死亡数/预期死亡数,预期发病数/实际发病数,预期死亡数/实际死亡数,实际发病数/预期发病数,D,C. 预期死亡数/实际死亡数
50,适合分析糖尿病人的血糖水平与胰岛素水平之间关系的方法是,配对比较的$t$检验,$x^2$检验,成组比较的t检验,相关分析或回归分析,D,相关分析或回归分析。
51,对于满足参数检验条件的数值变量资料，如果采用秩和检验，则,第一类错误率增大,第一类错误率减小,第二类错误率增大,第二类错误率减小,C,C. 第二类错误率增大。
52,Ridit分析属于:,参数检验,秩和检验,非参数检验,描述性分析,C,B.秩和检验。Ridit分析，即瑞德分析，是一种用于两组非参数资料的比较方法。它通常用于医学统计中。
53,下面可用来说明均数抽样误差大小的是,$\sigma_{\bar{X}}$,$\sigma$,$\mathrm{CV}$,$\mathrm{S}$,A,D. $\mathrm{S}$
54,两因素之间有显著性的交互作用，意味着,一个因素的各水平对实验结果的影响随另一个因素水平的改变而改变,因素 $A$ 的作用随因素 $B$ 的作用变化而变化,因素 A 的作用随因素 $B$ 的作用减弱而减弱,因素 $\mathrm{A}$ 的作用随因素 $\mathrm{B}$ 的作用增强而增强,B,A. 一个因素的各水平对实验结果的影响随另一个因素水平的改变而改变
55,在正态总体中随机抽样， $|\bar{X}-\mu| \geq$ 的概率为 $5 \%$ 。,$1.96 \sigma_{\bar{X}}$,2.58,$1.96 \sigma$,$t_{0.05} S$,A,B. 2.58
56,要比较的两组数值型资料呈明显偏态分布， $n_1， n_2$ 均小于 30 ，且经统计检验 $\sigma_1^2 \neq \sigma_2^2$，此时宜采用哪种检验方法?,秩和检验,$t$ 检验,$t^{\prime}$ 检验,$u$ 检验,A,B. $t$ 检验
57,关于可信区间和假设检验，不正确的是,以上结论均不对,可信区间可回答假设检验的问题,可信区间用于说明量的大小，假设检验用于推断质的不同,可信区间比假设检验可提供更多的信息,A,A. 以上结论均不对
58,各年龄组人口数和死亡率资料均有，最好用方法计算标化死亡率。,等比法,间接法,直接法,倒求法,C,C. 直接法
59,对变量X和Y同时进行简单相关分析和简单回归分析，其结果有,$r>0， b>0$,$r<0， b>0$,$r=b$,$r>0， b<0$,A,无法确定正确答案，因为相关分析和回归分析的结果取决于变量X和Y的关系，以及它们是否满足以下条件：相关分析：- 强相关：$r>0$，两个变量之间存在强相关关系。- 弱相关：$0<r<1$，两个变量之间存在弱相关关系。- 没有相关关系：$r=0$，两个变量之间没有线性关系。简单回归分析：- 强回归：$r>0$，自变量对因变量有显著影响。- 弱回归：$0<r<1$，自变量对因变量有弱影响。- 无回归关系：$r=0$，自变量对因变量没有显著影响。因此，需要知道X和Y之间的具体关系，才能确定相关分析和简单回归分析的结果。无法确定所有情况下的正确答案。
60,当两总体确有差异，按规定的检验水准$\alpha$所能发现该差异的能力的是,$\beta$,$\alpha$,$1-\beta$,$1-\alpha$,C,C. $1-\beta$。
61,对于一组样本来说，若标准差固定不变，可通过来减少抽样误差。,减小几何均数,增大样本含量,增大样本均数,减小变异系数,B,B. 增大样本含量
62,男性吸烟率是女性的 10 倍，该指标为：,罹患率,构成比,流行率,相对比,D,C. 流行率
63,欲反映某种疾病对人群的威胁程度，计算()指标。,某病构成比,某病病死率,某病死亡率,某病患病率,C,B. 某病病死率
64,()小，表示用该样本均数估计总体均数的可靠性大。,$\mathrm{S}$,$\sigma_{\bar{X}}$,$R$,$\mathrm{CV}$,B,选项B. $\sigma_{\bar{X}}$。题目中，$\sigma_{\bar{X}}$表示样本均数标准差，它越小，表示样本均数与总体均数的差异越小，用该样本均数估计总体均数的可靠性大。
65,设 $\alpha$ 为 I 型错误的概率， $\beta$ 为 II 型错误的概率，当两总体均数确定且抽取的样本含量不变时，有,$\alpha$ 增大， $\beta$ 减小,$\alpha$ 增大， $\beta$ 增大,$\alpha$ 减小， $\beta$ 减小,$\alpha$ 的改变不影响 $\beta$ 的大小,A,D. $\alpha$ 的改变不影响 $\beta$ 的大小。
66,设某地人群中糖尿病患病率为 $\pi$，由该地随机抽查 $n$ 人，则,$n$ 人中患糖尿病的人数 $x$ 服从二项分布 $B(n，\pi)$,患病人数与样本患病率均服从二项分布$B(n，\pi)$,样本患病率$p=X/n$ 服从 $B(n，\pi)$,患病人数与样本患病率均不服从二项分布$B(n，\pi)$,A,A. $n$ 人中患糖尿病的人数 $x$ 服从二项分布 $B(n，\pi)$
67,___时，二项分布$B(n，n)$近似正态分布。,$n$较大且$\pi$接近0或1,n较大且$\pi$接近0.5,$n$较大且$\pi$接近0,$n$较大且$\pi$接近1,B,A. $n$较大且$\pi$接近0或1。
68,在求出$y$倚$x$变化的直线回归方程$\hat{y}=a+bx$后，发现将原始数据中的某一点 $(x_k，y_k)$的横坐标值代入方程所得的$\hat{y}_k \neq y_k$，这说明,$x$与$y$之间呈曲线关系,此现象无法解释,正常现象,计算有错,D,D
69,在四格表 $\chi^2$ 检验中，若 $\chi^2$ 值为 6.86 ，则,$\mathrm{P}<0.01$,$\mathrm{P}=0.01$,$\mathrm{P}<0.05$,$P>0.05$,A,首先，我们需要知道四格表 $\chi^2$ 检验的临界值，对于6个样本，自由度为5的卡方分布的临界值为10.28。然后，我们比较给定的 $\chi^2$ 值6.86和临界值10.28，可以发现6.86小于10.28。所以，根据临界值的大小，我们可以得出结论：$P<0.01$，即选项A正确。
70,对两地的高血压患病率进行标准化，仅有两地各年龄组人口数和总患病率资料，可采用的标准化方法为：,等比法,直接法,间接法,倒求法,C,C. 间接法标准化方法分为直接法与间接法。直接法是采用两地的年龄组人口数和总患病率资料进行计算，假设两地人口年龄分布相同。间接法是采用一地的年龄组人口数和总患病率资料进行计算，假设两地人口年龄分布相同，但通常实际并非如此。直接法适用于数据分布均匀的情况，间接法适用于数据分布不均匀的情况。根据题目描述，这里需要对两地的高血压患病率进行标准化，并且两地数据并不相同，所以应采用间接法。
71,统计中所说的样本是指:,从总体中随机抽取有代表性的一部分,依照研究者的要求选取有意义的一部分,从总体中随意抽取一部分,有意识地选择总体中的典型部分,A,A. 从总体中随机抽取有代表性的一部分。
72,四个样本率作比较， $x^2>x_{0.01(3)}^2$，可认为,各样本率不等或不全相等,各总体率均不相等,各样本率均不相等,各总体率不等或不全相等,D,C. 各样本率均不相等。题目中给出了四个样本率分别为 $x$、$y$、$z$、$w$，且满足 $x^2 > x_{0.01(3)}^2$。由 $x^2 > x_{0.01(3)}$ 知检验的显著性水平为 0.015，即 $p < 0.015$。比较参数与检验的显著性水平，可知各样本率均不相等。
73,从甲、乙两文中，查到同类研究的两个率比较的四格表资料，其$x^2$检验甲文$x^2>x^2{}_{0.01(1)}$，乙文$x^2>x^2{}_{0.05(1)}$，可认为,两文结果基本一致,两文结果有矛盾,甲文结果不可信,甲文结果更可信,A,D. 甲文结果更可信。
74,___时，二项分布$B(n，\pi)$近似于以$n\pi$为参数的Poisson分布。,$n$较大且$\pi$接近0或1,$n$较大且$\pi$接近1,$n$较大且$\pi$接近0.5,$n$较大且$\pi$接近0,D,A. $n$较大且$\pi$接近0或1。
75,变量变换的目的是,变量正态化,方差齐性化,曲线直线化,$A，B，C$均对,D,题目中提到的变量变换包括如下三种目的：A. 变量正态化：通过转换变量使其近似正态分布，有利于参数估计和统计分析。B. 方差齐性化：通过转换变量保持各变量的方差不变，使假设检验和回归分析的结果更可靠。C. 曲线直线化：通过转换变量使曲线更接近于直线，便于观察和比较，提高模型的预测能力。D. $A，B，C$均对：这选项正确，因为D中的三个选项都是变量变换的目的。因此，正确答案是D. $A，B，C$均对。
76,正态性检验中，按$\alpha=0.10$水准，认为总体服从正态分布，此时若推断有错，此错误的概率为,等于0.10,$\beta$，而$\beta$末知,小于0.10,大于0.10,B,C. 小于0.10
77,两样本均数的比较，可用,$t$检验,方差分析,$u$检验,A，B，C均可,D,D. $t$检验，方差分析，$u$检验都可以用于两样本均数的比较。
78,两样本均数比较时，分别取以下检验水准，以()所对应的第二类错误最小。,$\alpha=0.01$,$\alpha=0.05$,$\alpha=0.10$,$\alpha=0.25$,D,B. $\alpha=0.05$
79,$x^2$值的取值范围为,$x^2\geqslant 1$,$-\infty<x^2<+\infty$,$0 \leqslant x^2 \leqslant+\infty$,$x^2 \leqslant 1$,C,D. $x^2 \leqslant 1$
80,设1000有名受试者，分别接受ABO血型系统和MN血型系统的检查，根据检查结果，按(0、A、B、AB)和(M、N、MN)的12种组合分别计数，得到一个$4\times3$列联表。为检查两种血型系统之间是否独立，需要某种检验方法，其自由度应为:,6,998,11,999,A,C. 11
81,在样本率$p$与总体率$\pi_0$。比较时，用近似正态$\mathrm{u}$检验的条件是,样本含量$\mathrm{n}$较大、样本率$\mathrm{p}$接近1,样本含量$\mathrm{n}$较大、样本率$\mathrm{p}$接近0.5,样本含量$n$较大、总体率$\pi_o$接近1,样本含量n较大、总体率$\pi_o$接近0.5,D,D. 样本含量$n$较大、总体率$\pi_o$接近0.5在样本率$p$与总体率$\pi_0$比较时，若样本含量较大，即样本容量$n$较大，且总体率$\pi_0$接近0.5，那么使用近似正态$U$检验更为合适。
82,等级资料比较时应选用,$\mathrm{t}^{\prime}$ 检验,$\mathrm{t}$ 检验,$\chi^2$ 检验,秩和检验,D,等级资料比较时应选用 D. 秩和检验。
83,含有常数项的直线回归系数假设检验，其自由度是,$2n-1$,$n-2$,$n-1$,$n$,B,D. $n$
84,在对两个变量x与y进行直线相关分析后发现，相关系数r约等于0 ，经检验，得P>0.9。在下专业结论时，正确的表述应该是,x与y之间有无关系尚末确定,x与y之间呈曲线关系,x与y之间呈没有关系,x与y之间呈直线关系,A,C. x与y之间呈没有关系。
85,设x是一个服从泊松分布的随机变量，已知$\bar{x}=25$，试计算标准差s。,25/n,5/n,25,5,D,首先，我们知道泊松分布的标准差为 λ。所以，s = λ = √(n * σ^2)其中，n 是样本容量，σ 是泊松分布的参数。由于我们没有给定 n 和 σ 的信息，我们不能直接计算出标准差。但是，我们知道 barx = 25，这意味着平均值乘以样本容量等于参数。即：barx = λ所以，λ = 25。现在，我们可以使用这个信息来计算标准差：s = λ = √(n * σ^2)s = √(n * σ^2)因此，我们不能确定正确答案是 A、B、C 或 D 中的哪一个。但是，我们可以使用这个公式来计算标准差，只要给出样本容量 n 和泊松分布的参数 λ。
86,设某事件在每次试验中成功的概率为p，失败的概率为q=1-p，在n次试验中，该事件成功k次的概率为:$P_n(k)=C_n^k p^k(1-p)^{n-k}$，问成功次数k服从什么分布?,一项分布,正态分布,泊松分布,F分布,A,"C. 泊松分布根据题目给出的概率公式：P(X=k) = C(n, k) * p^k * (1-p)^(n-k)这个公式符合泊松分布的概率质量函数，所以成功次数k次服从泊松分布。"
87,当自由度趋向无穷大，且$\pi$不接近于0也不接近于1时，二项分布趋向于,此态分布,$t$分布,$F$分布,$\chi^2$分布,A,D. $\chi^2$分布。当自由度趋向无穷大时，二项分布趋向于卡方分布，即当$\pi$不接近于0也不接近于1时，二项分布趋向于$\chi^2$分布。
88,当自由度不变时，关于$x^2$值与$P$值的关系，下列哪一项是正确的,$x^2$值变化时，P值变大或变小。,$x^2$值越大，P值越小。,$x^2$值变化时，P值不变。,$x^2$值越大，P值越大。,B,正确答案是：B. $x^2$值越大，P值越小。
89,设事件A是一个稀有事件，在大量试验中，它发生x次的概率为 $P(x)=\frac{\lambda^x e^{-\lambda}}{x!}$，其中 $\lambda$ 为事件A的平均发生次数。问x是一个服从什么分布的随机变量?,t分布,泊松分布,正态分布,二项分布,B,A. t分布
90,在求出直线回归方程后，如果检验结果是接受无效假设，那就意味着,此直线方程并非所求,x与y之间毫无关系,此直线方程有应用价值,此直线方程无应用价值,D,D
91,在相同自由度 $(v_1， v_2)$ 及 $\alpha$ 水准时，方差分析的界值比方差齐性检验的界值,相等,前者是后者的两倍,大,小,D,由于方差分析是方差齐性检验的一种扩展，其目的是检验多个样本均值之间是否显著不同，而方差齐性检验只是检验样本均值的方差是否相等。因此，在相同自由度及 $\alpha$ 水准时，方差分析的界值方差大于方差齐性检验的界值，即前者是后者的两倍。所以正确答案是B. 前者是后者的两倍。
92,检验计数资料的两种属性或特征之间有无关联时，常用的方法为,t检验,u检验,$x^2$ 检验,秩和检验,C,C. $x^2$ 检验。x2检验是用于检验两组计数资料之间是否有相关性的一种方法。它通常用于观察频率、比例或概率之间的关联。这种检验方法通常适用于分类数据的分析。A. t检验和B. u检验是用于检验两个连续变量之间是否有差异的方法，通常用于定量数据的分析。D. 秩和检验不用于计数资料的检验，它用于比较两个或多个组之间的非参数统计量，用于总体分布的不确定性或样本分布的不正态性。因此，C. $x^2$ 检验是正确答案。
93,对甲乙两县的死亡率进行标准化，若两县均有各年龄组死亡率，最好选择()为标准进行标化。,乙县的人口构成资料,甲县的人口构成资料,两县各年龄组人口数合并,全国或省人口普查所得的人口构成,D,C. 两县各年龄组人口数合并。题目解析：在两个已知死亡率和年龄构成的情况下，最好的标准是两个县各年龄组人口数合并，以此值为标准进行标化。
94,在两个样本均数的假设检验中，若要同时减小I型错误和II型错误，则必须,A和C,减小容许误差,增加样本含量,减小总体标准差,C,C. 增加样本含量解析：要同时减小I型错误和II型错误，可以在假设检验中使用更严格的显著性水平，如双尾检验，但通常这会增加计算难度。另一种方法是增加样本含量，这样即使使用一个小的总体标准差，也可以获得更好的检验效果。增加样本含量可以减小估计标准差，从而降低检验的准确性。
95,方差分析中，当$P<0.05$时，结果,可认为总体均数都不相等,证明总体均数不等或不全相等,可认为各总体均数不等或不全等,可认为各样本均数都不相等,C,C. 可认为各总体均数不等或不全等。
96,治疗效果判定资料属于,计量资料,等级资料,计数资料,无序分类资料,B,A. 计量资料
97,用大剂量Vit.$E$治疗产后缺乳，以安慰剂作对照。Vit.E组中有效者12例，无效者6例;安慰剂组中有效者3例，无效者9例。问Vit.E是否有效?为了回答这个问题，应选用,$\mathrm{t}$检验,$\mathrm{F}$检验,$\chi^2$检验,Fisher精确检验,C,A. $\mathrm{t}$ 检验
98,衡量爆发性疾病发病的频度用,二代罹患率,罹患率,发病率,患病率,B,C. 发病率
99,Ridit分析适用于：,方差不齐的几种正态分布资料的比较,有序分类变量资料的比较,多个样本率的比较,偏态分布的数值变量资料的假设检验,B,B. 有序分类变量资料的比较
100,在相同白由度$(v_1，v_2)$及$F$值时，方差齐性检验与方差分析所得的$P$值,前者大,前者是后者的两倍,前者小,两者相等,A,C. 前者小
