13,函数 $f(x)=x \sin x$.,在 $(-\infty，+\infty)$ 内有界,当 $x \rightarrow \infty$ 时极限存在,当 $x \rightarrow \infty$ 时为无穷大,在 $(-\infty，+\infty)$ 内无界,D,"首先，我们来分析每个选项的正确性。A. 在 $(-\infty，+\infty)$ 内有界。对于这个选项，我们需要判断函数在哪个区间上是有界的。我们可以通过观察函数在某些特殊区间的行为来判断。B. 当 $x \rightarrow \infty$ 时极限存在。对于这个选项，我们需要判断当 $x$ 趋向于无穷大时，函数的极限是否存在。C. 当 $x \rightarrow \infty$ 时为无穷大。对于这个选项，我们需要判断当 $x$ 趋向于无穷大时，函数的值是否为无穷大。D. 在 $(-\infty，+\infty)$ 内无界。对于这个选项，我们不需要专门判断，因为根据函数的定义，它包含了一个无穷大的因子 $\sin x$，所以它在 $(-\infty，+\infty)$ 内必定无界。接下来，我们来验证选项B和C的正确性。对于选项B，我们计算当 $x \rightarrow \infty$ 时 $f(x) = x \sin x$ 的极限：$$\lim_{x \rightarrow \infty} x \sin x = \infty$$所以选项B是正确的。对于选项C，我们考虑当 $x$ 趋向于无穷大时，$f(x) = x \sin x$ 的值。由于 $\sin x$ 的值域为 $[-1, 1]$，所以当 $x$ 趋向于无穷大时，$x \sin x$ 的值不会趋向于无穷大。综上所述，正确答案是B。"
14,微分方程 $y^{\prime}+\frac{1}{y} \mathrm{e}^{y^2+3 x}=0$ 的通解 (其中 $C$ 为任意常数) 是 ( ).,$\mathrm{e}^{3 x}-\mathrm{e}^{-y^2}=C$,$2 \mathrm{e}^{3 x}+3 \mathrm{e}^{-y^2}=C$,$2 \mathrm{e}^{3 x}+3 \mathrm{e}^{y^2}=C$,$2 \mathrm{e}^{3 x}-3 \mathrm{e}^{-y^2}=C$,D,首先，我们求解这个微分方程。令 $u=y^2$，则方程可以写为 $2u+1/u=0$。解这个方程，我们得到 $u=0$（此时 $y=0$）或 $u=-1/2$（此时 $y=\pm\sqrt{1/2}$）。将 $u$ 替换回原方程，我们得到 $y^2=0$ 或 $y^2=\pm\sqrt{1/2}$。对于 $y^2=0$，解得 $y=0$。对于 $y^2=\pm\sqrt{1/2}$，我们得到两个解：$y=\pm\sqrt{1/2}$。因此，通解为 $y=0$，$y=\sqrt{1/2}$ 和 $y=-\sqrt{1/2}$。将这三个解代入 $u=y^2$ 中，我们得到通解为：$y=0$ 对应 $u=0$，即 $C=0$。$y=\sqrt{1/2}$ 对应 $u=\sqrt{1/2}$，即 $C=\sqrt{1/2}$。$y=-\sqrt{1/2}$ 对应 $u=1/2$，即 $C=1/2$。综上，通解为 $C=0$，$C=\sqrt{1/2}$ 和 $C=1/2$，这对应于选项B：$2 \mathrm{e}^{3 x}+3 \mathrm{e}^{-y^2}=C$。
15,若 $f(x)$ 在开区间 $(a， b)$ 内可导， 且 $x_1， x_2$ 是 $(a， b)$ 内任意两点， 则至少存在一点 $\xi$，使下列诸式成立的是,$f\left(x_2\right)-f\left(x_1\right)=\left(x_2-x_1\right) f^{\prime}(\xi)， x_1<\xi<x_2$,$f\left(x_1\right)-f\left(x_2\right)=\left(x_2-x_1\right) f^{\prime}(\xi)， x_1<\xi<x_2$,$f\left(x_2\right)-f\left(x_1\right)=\left(x_1-x_2\right) f^{\prime}(\xi)， \xi \in(a， b)$,$f\left(x_1\right)-f\left(x_2\right)=\left(x_1-x_2\right) f^{\prime}(\xi)， \xi$ 在 $x_1， x_2$ 之间,D,正确答案是：D. $f\left(x_1\right)-f\left(x_2\right)=\left(x_1-x_2\right) f^{\prime}(\xi)， \xi$ 在 $x_1， x_2$ 之间
16,设函数 $f(x)=x \tan x e^{\sin x}$， 则 $f(x)$ 是,周期函数,无界函数,偶函数,单调函数,B,B. 无界函数
17,设函数 $f(x)$ 在 $x=0$ 处连续， 且 $\lim _{x \rightarrow 0} \frac{f(x^2)}{x^2}=1$， 则 ( ).,$f(0)=0$ 且 $f_{+}^{\prime}(0)$ 存在,$f(0)=1$ 且 $f_{+}^{\prime}(0)$ 存在,$f(0)=0$ 且 $f_{-}^{\prime}(0)$ 存在,$f(0)=1$ 且 $f_{-}^{\prime}(0)$ 存在,A,B. $f(0)=1$ 且 $f_{+}^{\prime}(0)$ 存在
18,已知函数 $f(x)=\ln |x-1|$， 则 ( ).,$f^{\prime}(x)=\frac{1}{x-1}$,$f^{\prime}(x)= \begin{cases}\frac{1}{1-x}， & x>1， \\ \frac{1}{x-1}， & x<1\end{cases}$,$f^{\prime}(x)=\frac{1}{1-x}$,$f^{\prime}(x)=\frac{1}{|x-1|}$,A,首先，我们来求函数 $f(x)$ 的导数。当 $x<1$ 时，$f(x) = \ln(1-x)$，利用对数的导数公式，我们有：$f'(x) = \frac{1}{1-x}$。当 $x>1$ 时，$f(x) = \ln(x-1)$，同样利用对数的导数公式，我们有：$f'(x) = \frac{1}{x-1}$。所以，选项 C 正确，即 $f'(x) = \frac{1}{1-x}$。
19,已知函数 $f(x， y)$ 在点 $(0，0)$ 的某个邻域内连续， 且 $\lim _{(x， y) \rightarrow(0，0)} \frac{f(x， y)-x y}{\left(x^2+y^2\right)^2}=1$， 则下述四个选项中正确的是 ( ) .,点 $(0，0)$ 是 $f(x， y)$ 的极小值点,点 $(0，0)$ 是 $f(x， y)$ 的极大值点,根据所给条件无法判断 $(0，0)$ 是否为 $f(x， y)$ 的极值点,点 $(0，0)$ 不是 $f(x， y)$ 的极值点,D,C. 根据所给条件无法判断 $(0，0)$ 是否为 $f(x， y)$ 的极值点
20,设 $f(x)$ 在点 $x=a$ 的某个邻域内有定义， 则 $f(x)$ 在 $x=a$ 处可导的一个充分条件是,$\lim _{h \rightarrow 0} \frac{f(a)-f(a-h)}{h}$,$\lim _{h \rightarrow 0} \frac{f(a+h)-f(a-h)}{2 h}$,$\lim _{h \rightarrow 0} \frac{f(a+2 h)-f(a+h)}{h}$,$\lim _{h \rightarrow+\infty} h\left[f\left(a+\frac{1}{h}\right)-f(a)\right]$,A,答案是：A. $\lim _{h \rightarrow 0} \frac{f(a)-f(a-h)}{h}$。
21,设 $f(x)=\left\{\begin{array}{ll}x^2， & x \leq 0， \\ x^2+x， & x>0，\end{array}\right.$ 则 $f(-x)=___ $.,$\begin{cases}x^2， & x \leq 0 \\ x^2-x， & x>0\end{cases}$,$\begin{cases}x^2-x， & x<0 \\ x^2， & x \geq 0\end{cases}$,$\begin{cases}-\left(x^2+x\right)， & x<0 \\ -x^2， & x \geq 0\end{cases}$,$\begin{cases}-x^2， & x \leq 0 \\ -\left(x^2+x\right)， & x>0\end{cases}$,B,首先，我们需要明白题目中的函数定义。当$x \leq 0$时，$f(x) = x^2$；当$x > 0$时，$f(x) = x^2 + x$。现在要求$f(-x)$，即当$x \leq 0$时，求$f(-x)$的值。根据函数定义，当$x \leq 0$时，$f(x) = x^2$，所以$f(-x) = (-x)^2 = x^2$。综上，$f(-x) = x^2$，与选项A相符。所以，正确答案是选项A：$\begin{cases}x^2， & x \leq 0 \\ x^2-x， & x>0\end{cases}$。
22,设 $f^{\prime}(-x)=x\left[f^{\prime}(x)-1\right]$， 则 $f(x)$ 极值点的个数为,1,4,3,2,D,C. 3
23,已知 $A， B， C$ 为随机事件， $A$ 与 $B$ 相互独立， $P(C)=1$， 则下列事件中不相互 独立的是 ( ),$A， B， A C$,$A， B， A-C$,$A， B， \bar{A} \bar{C}$,$A， B， A+C$,A,B
24,下列广义积分中收玫的是 ( ).,$\int_e^{+\infty} \frac{\ln x}{x} \mathrm{~d} x$,$\int_{\mathrm{e}}^{+\infty} \frac{\mathrm{d} x}{x \ln x}$,$\int_{\mathrm{e}}^{+\infty} \frac{\mathrm{d} x}{x(\ln x)^{\frac{1}{2}}}$,$\int_e^{+\infty} \frac{\mathrm{d} x}{x(\ln x)^2}$,D,答案是：B. $\int_{\mathrm{e}}^{+\infty} \frac{\mathrm{d} x}{x \ln x}$
25,若 $\lim _{x \rightarrow 0} \frac{\sin 6 x+x f(x)}{x^3}=0$， 则 $\lim _{x \rightarrow 0} \frac{6+f(x)}{x^2}=($ ( ),6,$\infty$,0,36,D,B. $\infty$
26,若 $f(x)$ 在点 $x_0$ 可导， 则 $|f(x)|$ 在点 $x_0$ ( ).,不连续,一定不可导,连续， 但不一定可导,必可导,C,C. 连续， 但不一定可导解析：由题意知，$f(x)$ 在点 $x_0$ 可导，则表示 $f(x)$ 在该点存在导数，即该点的左导数与右导数存在极限。但 $|f(x)|$ 表示 $f(x)$ 的绝对值，其图像可能与 $f(x)$ 的图像重合，但绝对值函数的单调性与原函数不一定一致，所以 $|f(x)|$ 可能在点 $x_0$ 处连续，但不一定可导。
27,设 $I_1=\int_0^{\frac{\pi}{4}} \frac{\tan x}{x} dx$， $I_2=\int_0^{\frac{\pi}{4}} \frac{x}{\tan x} dx$ 则,$1>I_1>I_2$,$I_1>I_2>1$,$1>I_2>I_1$,$I_2>I_1>1$,A,B. $I_1>I_2>1$
28,设当 $x \rightarrow 0$ 时， $\arctan x-(ax+bx^3)$ 是比 $x(1-\cos x)$ 高阶的无穷小量， 则（）,$a=1， b=-\frac{1}{6}$,$a=1， b=-\frac{1}{3}$,$a=1， b=\frac{1}{3}$,$a=1， b=\frac{1}{6}$,B,B. $a=1， b=-\frac{1}{3}$
29,设A，B为n阶方阵，P，Q为n阶可逆矩阵，下列命题不正确的是( ).,若B=PA，则A的行向量组与B的行向量组等价,若B=AQ， 则A的列向量组与B的列向量组等价,若B=PAQ$，则A的行（列）向量组与B的行（列）向量组等价,若A的行 (列) 向量组与B的行 (列) 向量组等价，则A与B等价,C,选项D不正确。若A的行向量组与B的行向量组等价，则A与B的等价关系应是行向量组与行向量组等价，而非行向量组与列向量组等价，故选项D不正确。
30,设 $\lim _{x \rightarrow 0} \frac{(1+x)(1+2 x)(1+3 x)+a}{x}=6$， 则 $a$ 的值为 ( ),3,-1,2,1,B,A
31,设A为n阶方阵，且|A|=0$，则 ( ) .,A中至少有一行元素全为零,A中任意一行为其它行的线性组合,A中两行(列)对应元素成比例,A中必有一行为其它行的线性组合,D,D. A中必有一行为其它行的线性组合
32,设函数 $f(x)=\frac{1}{e^{\frac{x}{x-1}}-1}$， 则,$x=0$ 是 $f(x)$ 的第二类间断点， $x=1$ 是 $f(x)$ 的第一类间断点.,$x=0$ 是 $f(x)$ 的第一类间断点， $x=1$ 是 $f(x)$ 的第二类间断点;,$x=0， x=1$ 都是 $f(x)$ 的第二类间断点;,$x=0， x=1$ 都是 $f(x)$ 的第一类间断点;,A,首先分析函数 $f(x)$ 在 $x=0$ 和 $x=1$ 附近的性质。当 $x$ 趋近于 0 时，分母趋近于正无穷，而分子趋近于 0，所以 $f(x)$ 趋近于 0，即 $f(x)$ 连续不断向左延伸。因此，$x=0$ 是 $f(x)$ 的连续点，而不是间断点。当 $x$ 趋近于 1 时，分母趋近于 1，而分子趋近于 0，所以 $f(x)$ 趋近于正无穷，即 $f(x)$ 连续不断向右延伸。因此，$x=1$ 也是 $f(x)$ 的连续点，而不是间断点。综上，$x=0$ 和 $x=1$ 都是 $f(x)$ 的连续点，而不是间断点。因此，选项 C 是正确的。
33,10 台洗衣机中有 3 台二等品， 7 台一等品. 现已售出一台， 在余下的 9 台中 任取 2 台发现均为一等品， 则原先售出一台为二等品的概率为 (),$\frac{3}{8}$,$\frac{1}{4}$,$\frac{1}{5}$,$\frac{3}{10}$,A,A
34,设 $f(x)=u(x)+v(x)， g(x)=u(x)-v(x)$， 设 $\lim _{x \rightarrow x_0} u(x)$ 与 $\lim _{x \rightarrow x_0} v(x)$ 都不存在， 下列判断正确的是 ( ).,若 $\lim _{x \rightarrow x_0} f(x)$ 存在， 则 $\lim _{x \rightarrow x_0} g(x)$ 必不存在,若 $\lim _{x \rightarrow x_0} f(x)$ 不存在， 则 $\lim _{x \rightarrow x_0} g(x)$ 必不存在,若 $\lim _{x \rightarrow x_0} f(x)$ 不存在， 则 $\lim _{x \rightarrow x_0} g(x)$ 必存在,若 $\lim _{x \rightarrow x_0} f(x)$ 存在， 则 $\lim _{x \rightarrow x_0} g(x)$ 必存在,A,B. 若 $\lim _{x \rightarrow x_0} f(x)$ 不存在， 则 $\lim _{x \rightarrow x_0} g(x)$ 必不存在
35,设A，B为n阶矩阵， 则下列结论正确的是 ( ),若A+B可逆，则A-B可逆,若A，B 可逆，则A+B可逆,若A，B可逆，则AB可逆,若A+B可逆，则A，B都可逆,C,B. 若A，B可逆，则A+B可逆。
36,设随机变量 $X$ 服从正态分布 $N\left(\mu， \sigma^2\right)， \sigma>0$， 则随着 $\sigma$ 的增大， 概率 $P\{|X-\mu|<1\}$,减小,增大,增减不定,保持不变,A,B. 增大
37,设常系数线性齐次方程的特解方程有根 $r_{1，2}=-1， r_{3，4}= \pm \mathrm{i}$， 则此方程的通解为,$y=C_1 \mathrm{e}^{-x}+(C_2+x) \cos x+C_3 \sin x$,$y=C_1 \mathrm{e}^{-x}+C_2 \cos x+C_3 \sin x$,$y=C_1 \mathrm{e}^{-x}+C_2 \cos x+C_3 x \sin x$,$y=(C_1+C_2 x) \mathrm{e}^{-x}+C_3 \cos x+C_4 \sin x$,D,"由于特解方程的根为 $r_1,2$ 和 $r_3,4$，对应的特征方程的根为 $x+1$ 和 $x-1$。所以，根据特征方程的根与原方程的通解的关系，我们可以得到：$$y=A(x+1)(x-1)e^{-x}$$其中，$A$ 是一个常数。将此代入原方程，得到：$$(x+1)(x-1)e^{-x}=C_1e^{-x}+C_2(x+1)+C_3(x-1)$$比较系数，我们可以得到：$$C_1=A, \quad C_2=A, \quad C_3=A$$所以，通解为：$$y=A(x+1)(x-1)e^{-x}$$将 $C_1=A, C_2=A, C_3=A$ 代入，得到：$$y=A(x+1)(x-1)e^{-x}$$因此，选项 A、B、D 都是正确的，但选项 C 不是正确的。"
38,设 $(X， Y)$ 服从二维正态分布， 则随机变量 $\xi=X+Y$ 与 $\eta=X-Y$ 不相关的 充分必要条件是 ( ),$E\left(X^2\right)+[E(X)]^2=E\left(Y^2\right)+[E(Y)]^2$,$E(X)=E(Y)$,$E\left(X^2\right)-[E(X)]^2=E\left(Y^2\right)-[E(Y)]^2$,$E\left(X^2\right)=E\left(Y^2\right)$,C,正确答案是：D. $E\left(X^2\right)=E\left(Y^2\right)$
39,在区间 $[0，8]$ 内， 对函数 $f(x)=\sqrt[3]{8 x-x^2}$， 罗尔定理（）.,成立， 并且 $f^{\prime}(2)=0$,成立， 并且 $f^{\prime}(8)=0$,不成立,成立， 并且 $f^{\prime}(4)=0$,D,"首先，我们需要回顾罗尔定理的内容：若函数$f(x)$在闭区间$[a,b]$上连续，在开区间$(a,b)$内可导，则存在一个点$c\in(a,b)$,使得$f(c)=0$或$f(c)=+\infty$。接下来，我们要分析函数$f(x)=\sqrt[3]{8x-x^2}$在区间$$0，8$$上的情况。首先，函数在区间$$0，8$$上连续，因为$8x-x^2$在$$0，8$$上始终为非负值，即函数的值域为非负数，取值自小到大不过改变函数的连续性。其次，函数在区间$$0，8$$内可导，我们可以求出其导数来判断极值点。求导得：$f'(x)=\frac{3\sqrt[3]{8x-x^2}}{3\cdot3\cdot x^{2/3}}=\frac{2\sqrt[3]{8x-x^2}}{3x^{2/3}}$。我们可以看到，在区间$$0，8$$内，$f'(x)<0$，说明函数在这个区间内是单调递减的，所以根据罗尔定理，存在一个点$c\in(0，8)$使得$f(c)=0$。再来看选项，选项A和D都包含$f'(2)=0$，但我们没有足够的信息证明这一点，所以排除A和D。选项B包含$f'(8)=0$，但我们也没有足够的信息证明这一点，所以排除B。综上，选项C是正确的。最终答案：C。"
40,函数 $f(x)=x \sin \frac{1}{x}$ 在点 $x=0$ 处 ().,无定义但有极限,无定义且无极限,有定义且有极限,有定义但无极限,A,"C. 有定义且有极限解题过程：由于 $x=0$ 是 $\sin$ 函数的未定义点，因此首先考虑 $\sin$ 函数在 $x=0$ 处的性质。对于 $\sin$ 函数，其定义域为 $[-1,1]$，在 $[-1,0)$ 上为负，在 $(0,1]$ 上为正，且在 $x=0$ 处无定义。然而，对于函数 $f(x)=x \sin \frac{1}{x}$，$x$ 是 $\sin$ 的自变量，因此我们需要考虑 $\frac{1}{x}$ 的性质来确定 $x=0$ 处的性质。显然，$\frac{1}{x}$ 在 $x=0$ 处无定义，因为分母不能为零。由于 $\sin$ 函数在 $x=0$ 处无定义，而 $f(x)$ 中的 $x \cdot \frac{1}{x}$ 总是大于等于零，因此我们可以使用洛必达法则或其他极限计算方法来计算 $f(x)$ 在 $x=0$ 处的极限。计算得到：$$\lim_{{x \to 0}} f(x) = \lim_{{x \to 0}} x \sin \frac{1}{x} = 0$$因此，函数 $f(x)=x \sin \frac{1}{x}$ 在 $x=0$ 处有定义且极限为 $0$，选项 C 正确。"
41,设A为n阶方阵，$r(A)=r<n$， 则在A的n个列向量中（）.,任意r个列向量都构成极大无关组,任意一个列向量都能由其他r个列向量线性表示,任意r个列向量线性无关,必有r个列向量线性无关,D,答案是D. 必有r个列向量线性无关。
42,设 $y=y(x)$ 由 $\left\{\begin{array}{l}x=t+\ln (1-t) \\ g=t+2 \ln (1-t)\end{array}\right.$ 确定， 则曲线 $y=y(x)$ 在 $t=-1$对应点处的曲率半径R及曲率圆的位置.,$R=2$， 在切线的下方,$R=\frac{1}{2}$， 在切线的下方,$R=\frac{1}{2}$， 在切线的上方,$R=2$， 在切线的上方,B,"首先，我们需要找到y的导数来计算曲率。由题意，我们得到：$$y(x) = y(t + \ln(1-t))$$对y求导，我们得到：$$\frac{dy}{dt} = \frac{dy}{dx} \cdot \frac{d}{dt} (t + \ln(1-t)) = 1 - \frac{1}{t} \cdot \frac{1}{1-t}$$将t=-1代入，得到：$$\frac{dy}{dt} = 1 + \frac{1}{2}$$所以，曲率半径R等于导数的绝对值，即：$$R = \left| \frac{dy}{dt} \right| = \sqrt{1 + \frac{1}{2}} = \sqrt{\frac{3}{2}}$$接下来，我们计算曲率圆的圆心坐标和半径。由于切线的斜率为-1，所以曲率圆的圆心坐标为：$$(x_0, y_0) = \left( -\frac{1}{2}, -\sqrt{\frac{3}{2}} \right)$$曲率圆的半径为：$$R' = \left| \frac{dy}{dx} \right| = 1$$最后，我们需要确定曲率圆与切线的位置关系。由于R'=1而R=$\sqrt{\frac{3}{2}}$，所以切线在曲率圆内，因此，曲线$y=y(x)$在$t=-1$对应点处的曲率半径R为$\sqrt{\frac{3}{2}}$，曲率圆的位置在切线的下方。综上所述，答案是：$$\boxed{\text{C. } R=\frac{1}{2}, \text{在切线的下方}}$$"
