10,设死亡力函数为:$\mu_x=\frac{1}{100-x}，0 \leqslant x \leqslant 100$，则$P(30<x \leqslant 35 \mid x>20)=$。,0.0625,0.0327,0.0728,0.0428,A,C. 0.0728.
11,一个双减因模型的信息如下：$\mu_{x+t}^{(1)}=\frac{t}{100}，\mu_{x+t}^{(2)}=\frac{1}{100}(t \geqslant 0)$则$E(T \mid J=2)$为,7.85,7.42,7.50,7.63,D,D. 7.63
12,如果当$20 \leqslant x \leqslant 25$时，死力$\mu_x=0.001$，则${ }_{2|2} q_{20}=( )$。,0.004,0.001,0.003,0.002,D,C. 0.003。
13,对于一个三减因生存模型，已知:$q_{80}^{(1)}=0.25，q_{80}^{(2)}=0.30，q_{80}^{(3)}=0.20$，每一种终止原因在各年龄内均服从均匀分布，则$p^{\prime \prime(1)}=( )$。,0.72,0.52,0.63,0.75,C,无法直接给出答案，需要计算p''(1)的值，根据题目给出的三减因生存模型和已知的q值，可以通过以下步骤计算p''(1)的值：由题意知，p''(1) = (p'*q1*(1-q1) + q1*p'(1)*q2(1-q2) + q2*p'(1)*q3(1-q3) + q3*p'(1)*q4(1-q4)) / (q1*q2*q3*q4)将题目中给出的数据代入上述公式，得：p''(1) = ((0.25*0.30*0.20 + 0.30*0.25*0.30*0.75 + 0.25*0.30*0.20*0.63 + 0.20*0.30*0.20*0.52) * 0.30) / (0.25*0.30*0.20*0.30)计算得出，p''(1) = 0.52，故正确答案为B. 0.52。
14,已知某三减因表各减因的联合单减因表在各年龄上满足均匀分布，且$q_x^{(1)}=0.1，q_x^{(2)}=0.04，q_x^{\prime(3)}=0.0625$，则$1000 q_x^{(1)}=( )$。,94.96,95.96,93.96,90.96,A,A. 94.96
15,已知:$S(x)=\frac{1}{10} \sqrt{100-x}，0 \leqslant x \leqslant 100$，则年龄为 19 岁的人在 36 岁至 75 岁之间死亡的概率为 ( )。,1/3,1/8,1/9,1/6,A,无法直接给出正确答案，因为题目中的选项A、B、C和D都是错误的。 在题目给出的函数S(x)中，年龄为19岁的人在36至75岁之间死亡的概率应该是P(36≤T≤75)，其中T是时间，这里被认为是在36岁至75岁之间死亡。但是，题目中没有给出S(19)和S(36)的值，我们无法计算这个概率。 所以，正确答案是：无法直接给出。
16,设$f_x$为活过$x$岁并在$[x，x+n]$区间上死亡的人在单位区间上生存的平均年数，已知$l_{25}=10000，l_{30}=9600，{ }_5 m_{25}=0.008，{ }_5 m_{30}=0.003$，则$f_{25}=$。,6,1,9,7,B,由于题目没有给出$f_{25}$，所以无法给出正确答案。
17,已知某三减因表的各减因在各年龄上满足均匀分布假设，$q_x^1=0.48，q_x^2=0.32，q_x^3=0.16$，则$q_x^{\prime 1}=___$。,0.9,0.7,0.6,0.8,D,C. 0.6
18,对于一个双减因模型，已知独立终止率满足:$q_x^{\prime(1)}=0.2，q_x^{\prime(2)}=0.4$，在各伴随单风险模型中，每一个原因在年龄内均服从均匀分布，则终止概率$q_x^{(2)}=( )$。,0.4281,0.2572,0.3619,0.2944,C,无法直接给出正确答案，因为题目中的计算涉及复杂的全概率和组合数计算。但是，根据题目中的信息，我们可以知道：- 对于一个双减因模型，我们关心的是两个事情发生的情况，即风险事情A和风险事情B。- 每一个原因在年龄内均服从均匀分布。根据这些信息，我们可以利用全概率公式，将两个风险事情的发生概率相加。其中，q_x' (1) 和 q_x' (2) 分别表示风险事情A和风险事情B在年龄内发生的概率。q_x^(2) = P(风险事情A) * P(风险事情B)       = 1 * 1 - (1 - q_x'(1)) * (1 - q_x' (2)) + (1 - 1) * (1 - 1 - q_x' (1)) * (1 - 1 - q_x' (2))将题目中给出的数据代入上述公式，我们可以计算出 q_x^(2) 的值。但是，由于选项中没有给出具体的数值，我们无法直接判断哪个选项是正确的。
19,已知一个三减因生存模型，已知:$\mu_x^{1}t=0.2，\mu_x^{2}t=0.3，\mu_x^{3}t=0.5(t \geqslant 0)$，则$q_x^{2}=____$。,0.15,0.22,0.19,0.10,C,由于题目没有给出 $q_x^2$ 的定义，因此无法直接给出答案。 然而，根据生存模型的定义，我们可以得到以下关系： q_x^2 = 1 - e^(-r*t)，其中 r = Σμ_x^i / Σμ_x^i * e^(-r*t) 将题目中给出的数据代入上述公式，我们得到：q_x^2 = 1 - e^(-(0.2 + 0.3 + 0.5) * t)将选项代入上述公式，可以发现只有选项 B. 0.22 能够使得计算结果接近 1，因此正确答案为 B. 0.22。
20,某寿险产品所有淢因可以归因于死亡$(j=1)$、残疾$(j=2)$或者退休$(j=3)$，且各减因的危险率函数在各年龄区间内均为常数。已知年龄为 52 岁的人独立终止率$q_{52}^{\prime(1)}=0.020$，$q_{52}^{\prime(2)}=0.030，q_{52}^{\prime(3)}=0.180$，则终止概率$q_{52}^{(2)}=( )$。,0.02042,0.02696,0.02389,0.01455,B,由于给定的是年龄为52岁的人的持续概率，所以我们可以使用以下公式计算：q52*(1-q52)'*(1-q52)'*...*q3' = 1 - q52*(1-q52)'*(1-q52)'*...*q3'将题目中给定的数据代入，得：q52*(1-q52)'*(1-q52)'*...*q3' = 1 - 0.02042解这个方程，得：q52*(1-q52)'*(1-q52)'*...*q3' = 0.98058又因为各因素的危险率函数在各年龄区间内均为常数，所以我们可以直接使用上述公式计算：q52*(1-q52)'*(1-q52)'*...*q3' = q52'*(1-q52)'*(1-q52)'*...*q3'将题目中给定的数据代入，得：q52*(1-q52)'*(1-q52)'*...*q3' = 0.02696所以，q52*(1-q52)'*(1-q52)'*...*q3' = 0.02696选项B. 0.02696是正确答案。
21,已知具有两个终止原因的多减因模型，终止力分别为:$\mu_{x+t}^{(1)}=\frac{t}{100}，\mu_{x+t}^{(2)}=\frac{1}{100}(t \geqslant 0)$，给定状态在$t$时刻终止，则$J$的条件分布律正确的为 ( )。(1)$h(j \mid t)=\left\{\begin{array}{ll}\mu_{x+t}^{(1)} / \mu_{x+t}^\tau=\frac{t}{t+1}，& (j=1) \\ \mu_{x+t}^{(2)} / \mu_{x+t}^\tau=\frac{1}{t+1}，& (j=2)\end{array} ;(2) h(j \mid t)=\frac{t}{t+1}，j=2 ;\right.$(3)$h(j \mid t)=\frac{1}{t+1}，j=1$。,(1) (2),(1),(1) (3),(2),B,D. (2)
22,考虑两减因生存模型，其终止力如下:$\mu_x^{(1)}(t)=1 /[100-(x+t)]，\mu_x^{(2)}(t)=2 /[100-(x+t)]，t<100-x$。如果$x=50$，则$h(1 \mid T=t)$和$h(2 \mid T=t)$的值分别为 ( )。,1/2，1/2,1/4，3/4,2/3，1/3,1/3，2/3,D,C. 2/3，1/3
23,下列表达式中与${ }_k p_x$等价的是 () 。,$\frac{S(x+k-1)}{S(x)}$,$\frac{S(x+k+1)}{S(x+1)}$,$p_{x+1} p_{x+2} \cdots p_{x+k}$,$p_x \cdot p_{x+1} \cdots p_{x+k-1}$,D,由于题目中给出的表达式${}_k p_x$是一个组合数，它表示从n个不同元素中选取k个元素的不同组合个数，可以根据组合数的定义进行计算。选项A：$\frac{S(x+k-1)}{S(x)}$，其中S(x)表示组合数，它是从n个元素中选取k个元素的不同组合个数，所以选项A的表达式与${}_k p_x$不同，错误。选项B：$\frac{S(x+k+1)}{S(x+1)}$，同样地，这是从n个元素中选取k个元素的不同组合个数，选项B的表达式与${}_k p_x$不同，错误。选项C：$p_{x+1} p_{x+2} \cdots p_{x+k}$，这是从n个元素中选取k个元素的不同组合个数，选项C的表达式与${}_k p_x$不同，错误。选项D：$p_x \cdot p_{x+1} \cdots p_{x+k-1}$，这是从n个元素中选取k个元素的不同组合个数，选项D的表达式与${}_k p_x$相同，正确。综上，答案是选项D。
24,假设X服从[0，10]均匀分布，设中心死亡率为m_x，则m_$为( )。,2/9,1/3,3/8,3/5,A,A. 2/9
25,设新生儿的生存函数为$S(x)=1-\frac{x}{100}(0 \leqslant x<100)$，则对于一个 40 岁的人，下列计算中正确的是( )。(1) 生存函数为$\frac{60-t}{40}$;(2) 死亡力函数为$\frac{1}{60-t}$;(3) 密度函数为$\frac{1}{60}$。,(2)(3),(1)(3),(1)(2),(1)(2)(3),A,A. (1)(3)
26,设在两减因模型中，每一减因均服从均匀分布，$q_x^{(\tau)}=0.6，p_x^{\prime(1)}=0.8，q_x^{(1)}=0.3$，则r=。,3/5,2/5,1/3,4/5,A,A. 3/5
27,某保险公司的理赔额统计表明，若某笔理赔额为$X$元，则变量$Y=\ln X$服从正态分布 (理赔额遵从对数正态分布)，其均值为 6.012 ，方差为 1.792 ，则某笔理赔额大于 1200 元的概率与理赔额小于 200 元的概率之差为,0.046,-0.087,0.037,-0.029,B,C. 0.037
28,已知:$S(x)=\frac{c-x^2}{c+x^2}，0 \leqslant x \leqslant \sqrt{c}$，且$l_0=1600，l_{30}=800$，则${ }_{10110} q_{15}=( )$。,0.493,0.193,0.293,0.393,C,C. 0.293
29,保险人承保了两组风险，$A$风险组合在每小时发生的理赔次数服从均值为 3 的泊松过程，$B$风险组合在每小时发生的理䞌次数服从均值为 5 的泊松过程，两个过程是独立的，则在风险组合$B$发生 3 次理赔之前，风险组合$A$发生 3 次理赔的概率是( )。,0.33,0.43,0.28,0.38,C,D. 0.38
30,一生产商将对其某产品提供保修，保修只针对由于生产商的原因而产生的质量问题。以下是一些关于保修的协议:(1) 所有由于生产商而产生的质量问题都能获得保修;(2) 由于生产商而产生质量问题的死亡力为$\mu_x^{(1)}=0.02$;(3) 由于其他原因而产生质量问题的死亡力为$\mu_x^{(2)}=0.03$;(4) 保修期限为$n$年。为了使不超过$2 \%$的该产品在保修期间内获得保修，则$n$最大为___年。,1,4,3,2,A,C. 3。
31,已知某生存分布为$5<=x<=15$的双截尾指数分布，参数$\lambda=0.02$，该生存分布随机变量末来寿命的中位数为 ( ) 。,9.7504,8.7504,6.7504,4.7504,D,B. 8.7504。解题过程如下：由题意，生存分布为$5<=x<=15$的双截尾指数分布，其参数λ=0.02。对于双截尾分布，中位数等于其参数λ的值，即中位数=λ。因此，该生存分布随机变量末来寿命的中位数为0.02。
32,有一多减因生存模型，由三种减因构成，已知每种独立原因在各年龄区间内都服从均匀分布，且有$q_x^{\prime(1)}=\frac{1}{10}，q_x^{\prime(2)}=\frac{1}{20}，q_x^{\prime(3)}=\frac{1}{30}$，则$q_x^{(1)}=( )$。,0.032,0.096,0.021,0.065,B,由于每种原因在各年龄区间内都服从均匀分布，因此可以将其考虑为独立的同类型随机变量，其均值为0。由题目给出的条件可得：$q_x^{\prime(1)} + q_x^{\prime(2)} + q_x^{\prime(3)} = 1$又由均匀分布的性质，每个减因的均值等于其概率，即：$E[q_x^{\prime(1)}] = q_x^{\prime(1)}$$E[q_x^{\prime(2)}] = q_x^{\prime(2)}$$E[q_x^{\prime(3)}] = q_x^{\prime(3)}$将期望值代入公式中，得到：$q_x^{(1)} + q_x^{(2)} + q_x^{(3)} = E[q_x^{\prime(1)}] + E[q_x^{\prime(2)}] + E[q_x^{\prime(3)}] = 3E[q_x^{\prime(1)}] = 3$所以 $q_x^{(1)} = 3 - q_x^{(2)} - q_x^{(3)}$将选项代入，可得：$q_x^{(1)} = 3 - q_x^{(2)} - q_x^{(3)} = 3 - q_x^{(1)} - q_x^{(2)}$整理得：$2q_x^{(1)} = q_x^{(2)} + q_x^{(3)}$代入题目给出的概率值，可得：$2q_x^{(1)} = q_x^{(2)} + q_x^{(3)} = 3q_x^{\prime(1)} = 3 \times \frac{1}{10} = 0.3$所以 $q_x^{(1)} = 0.3/2 = 0.15$但此选项并不在题目给出的选项中，可能是题目给出的选项有误。
33,$X$的剩余寿命受两个终止原因威胁，已知$\mu_{x+1}^{(1)}=0.05，\mu_{x+t}^{(2)}=0.02，t \geqslant 0$，则下列说法正确的有 ( ) 。(1)${ }_{10} p_x^{(\tau)}=0.4966$;(2)$q_x^{(1)}=0.7143$;(3)$q_x^{(2)}=0.4286^{\circ}$,(1)(2)(3),(1)(3),(2)(3),(1)(2),D,"由于题目没有给出$p_x^{\tau}$和$q_x^{(1)}$的定义，我们需要使用给定的信息来计算它们。首先，我们知道:$p_x^{\tau} = e^{-\mu_x^{(1)} t} \cdot p_{x-1}^{(\tau -1)}$$q_x^{(2)} = e^{-\mu_x^{(2)} t} \cdot q_{x-1}^{(\tau -1)}$为了计算(1)中的${10}p_x^{(\tau)}$，我们需要使用上面的公式，并取$t = 1, 2, ... , 9$，然后求和。为了计算(2)中的$q_x^{(1)}$，我们同样需要使用上面的公式，但需要使用给定的$\mu_x^{(1)}$值，即$0.05$，并且取$t = 1, 2, ... , 0$，然后求和。最后，为了计算(3)中的$q_x^{(2)}$，我们同样需要使用上面的公式，但需要使用给定的$\mu_x^{(2)}$值，即$0.02$，并且取$t = 1, 2, ... , 0$，然后求和。通过计算，我们可以得到正确的选项。"
34,一个离散概率分布有如下性质:$p_k=c(1+1/k)p_{k-1}，k=1，2，\cdots;p_0=0.5$，则c=____。,0.29,0.25,0.35,0.42,A,由于题目给出的条件是离散概率分布，所以c必须为非概率密度函数的常数。我们无法直接从给定的关系式$p_k=c(1+1/k)p_{k-1}$和初始条件$p_0=0.5$中得出c的值。我们需要找到一个关系式使得用该关系式计算出的值接近于c。由于我们无法直接求出c的值，所以无法从给定的选项中选择正确答案。
35,令$y=g(x)=-\ln S_X(x)$，则$Y$的概率密度函数为___。,$-e^{-y}$,$e^y$,$e^{-y}$,$-e^y$,C,C. $e^{-y}$。
36,已知$f(x)=\frac{10-x}{50}，0<=x<10$。T(3)表示年龄为3的剩余寿命变量，则平均剩余寿命e_3=。,$\frac{6}{7}$,$\frac{7}{3}$,$\frac{7}{6}$,$\frac{3}{7}$,B,B. $\frac{7}{3}$
37,有100000人参加了汽车车辆险，每车每年发生车辆损失的概率为0.005，则车辆损失在475辆到525辆之间的概率是( )。,0.35,0.62,0.56,0.74,D,C. 0.56
38,设某随机变量$X$的生存函数为:$S(x)=a x^3+b，0<=x<=k$。若E(X)=45，则$\operatorname{Var}(X)=$。,120,90,135,450,C,D. 450
39,某保险人承保的风险组合具有如下特征:(1) 理赔发生概率为 0.05 ;(2) 理赔发生时，理赔额B服从(0，400)上的均匀分布。已知该保险人的安全附加系数为0.5，则保险人至少要承保___份保单，才能使总赔付超过总保费的概率为0.05 。,249,278,252,263,C,C. 252
40,已知生存函数为$S(x)=1-\frac{-}{\omega}(0 \leqslant x<\omega)$，且$\dot{e}_{20}=40$，则$\operatorname{Var}[T(20)]=( )$。,533.3,565.5,542.5,512.6,A,B. 565.5
41,设对 20 岁的被保人来说，造成保单衰减的因素仅有 1 和 2 两个减因，且$\mu_x^{(1)}=0.1$，$x \geqslant 0 ; \mu_x^{(2)}=\frac{1}{50-x}，0 \leqslant x \leqslant 50$，则$h(1)=( )$。,0.58326,0.68326,0.78326,0.66326,B,B. 0.68326
42,假设某人群的生存函数为$S(x)=1-\frac{x}{100}，0 \leqslant x<100$，则下列计算中，正确的是( )。(1) 一个刚出生的䓡儿活不到 50 岁的概率为 0.5 ;(2) 一个刚出生的婴儿寿命超过 80 岁的概率为 0.8 ;(3) 一个刚出生的婴儿会在$60 \sim 70$岁之间死亡的概率 0.1 ;(4) 一个活到 30 岁的人活不到 60 岁的概率为 0.43 。,$(2)(3)(4)$,(1) (2) (3),$(1)(3)(4)$,$(1)(2)(4)$,C,很抱歉，给出的选项中没有包含题目中的四个选项。因此，我无法给出正确答案。请提供完整的选项，以便我能够回答您的问题。
43,已知$q_{40}^{\prime(1)}=0.02，q_{40}^{\prime(2)}=0.04$，则$q_{40}^{(\tau)}=( )$。,0.0392,0.0697,0.0592,0.0498,C,A. 0.0392
44,已知生存函数$S(x)=e^{-0.05 x}，x \geqslant 0$，则$\xi_{30}=( )$。,25,35,30,20,D,B. 35
45,平均每出险 ( ) 次时，有一次的损失超过 10 。,9.5,8.5,10,7.5,B,C. 10
46,某产品的寿命生存函数为$S(x)=1-0.0025 x^2，0 \leqslant x \leqslant 20$，则该产品中值年龄时的末来期望寿命为 ( ) 。,2.0965,12.142,3.0966,1.0965,C,C. 3.0966。
47,已知生存函数为$S(x)=1-\frac{x}{100}(0 \leqslant x \leqslant 100)$，某人现在为 30 岁，则他在 60 岁到 80 岁之间死亡的概率及其平均余命分别为( )。,3/7，50,2/7，50,1/7，35,2/7，35,D,B. 2/7，50
48,对于一个两减因生存模型，已知:$l_{20}^{(\tau)}=100，l_{22}^{(\tau)}=40，q_{20}^{\prime(1)}=0.2，q_{20}^{\prime(2)}=0.3，{ }_{11} q_{20}^{(1)}=0.02$，则$q_{21}^{(2)}=( ) 。$,0.125,0.425,0.333,0.250,D,B. 0.425
49,已知某种运输保险 2010 年的损失额$X$(单位: 万元) 服从伽玛分布，参数$\alpha=4，\theta=0.4$，从 2010 年到 2011 年的物价通涨率为8%，则2010年，2011年的平均损失额分别为( )。,1.728，1.6,1.8，1.6,1.6，1.8,1.6，1.728,D,首先，我们要知道伽玛分布的均值公式，即E(X) = α * σ^2，其中α是形状参数，σ^2是厚度参数。对于2010年，损失额的均值 = 4 * 0.4 = 1.6。由于物价通涨率为8%，所以2011年的损失额的均值 = 1.6 * (1 + 8%) = 1.6 * 1.08 = 1.728。所以，2010年的平均损失额为1.6，2011年的平均损失额为1.728。答案是选项D. 1.6，1.728。
50,已知:$S(x)=\frac{1}{100^2} \cdot(\frac{x-100}{x+1})^2$，则$\mu_{10}=( )$。,0.204,0.564,0.304,0.354,A,B. 0.564
51,一双减因生存模型，终止原因在各年嘧内均服从均匀分布，已知终止原因x岁的独立终止率为$q_x^{\prime(1)}=0.2$和$q_x^{\prime(2)}=0.3$，则$q_x^{(1)}=( )$。,0.45,0.17,0.36,0.25,B,C. 0.36
52,已知剩余寿命$T(x)$和$T(y)$相互独立，且$E[T(x)]=E[T(y)]=4，\operatorname{Cov}[T(x y)，T$$(\overline{x y})]=0.09$，则$E[T(x y)]$等于$()$。,3.7,2.0,4.0,2.8,A,C. 4.0.
53,已知$l_x=1000(8-0.1 x)^{\frac{1}{3}}，0 \leqslant x \leqslant 80$，则 20 岁人的剩余寿命的方差为 () 。,46,289.3,45,47.7,B,B. 289.3
54,已知某生存群体50岁的生存人数为89509人，往后5年的死亡率分别为0.006，0.007，0.009，0.012和0.015，则该群体55岁时的生存人数为( )。,85206,87206,87509,86206,A,B. 87206。
55,已知$S(x)=(1-\frac{x}{100})^2，0<=x<100$，则下列计算中正确的是 ( )。(1)$S(75)=0.0625$(2)$F(75)=0.9375$(3)$f(75)=0.5$(4)$\mu_{75}=0.08$,(1)(2)(3),(1)(2)(4),(1)(3)(4),(1)(2)(3)(4),B,题目要求我们判断关于函数$S(x)$的计算结果是否正确。(1) 判断$S(75)=0.0625$是否正确。将$x=75$代入$S(x)$得：$$S(75) = (1-\frac{75}{100})^2 = (1-0.75)^2 = 0.0625$$所以，$S(75)=0.0625$是正确的。(2) 判断$F(75)=0.9375$是否正确。由$S(x)$可得，$F(x)=1-S(x)$。所以，$F(75) = 1 - S(75) = 1 - 0.0625 = 0.9375$所以，$F(75)=0.9375$是正确的。(3) 判断$f(75)=0.5$是否正确。由$S(x)$可得，$f(x) = 2S(x)-1$。所以，$f(75) = 2S(75) - 1 = 2(0.0625) - 1 = 0.035 - 1 = -0.965$所以，$f(75) \neq 0.5$(4) 判断$\mu_{75}=0.08$是否正确。由$S(x)$可得，$S(x) = 1 - \frac{x}{100}$。所以，$S(75) = 1 - \frac{75}{100} = 0.0625$。由期望的定义，$\mu_{75} = E(S(x)) = E(1 - \frac{x}{100}) = 1 - E\left(\frac{x}{100}\right) = 1 - \frac{1}{100}E(x)$。由于题目没有给出$E(x)$，所以不能判断。所以，正确的选项是(1)(2)。答案是A。
56,对于一个两减因生存模型，已知:$q_x^{\prime(1)}=2 q_x^{\prime(2)}，q_x^{\prime(1)}+q_x^{\prime(2)}=q_x^{(7)}+0.1$，则$q_x^{\prime(2)}=$() 。,0.1145,0.2045,0.1942,0.2236,D,B. 0.2045
57,已知随机变量$X$的分布函数为:$F(x)=\frac{x}{1+x}，x \geqslant 0$，则年龄为 20 岁的人在 30 岁到 40 岁之间的死亡概率为( )。,0.1857,0.1652,0.1451,0.1754,B,C. 0.1451
58,已知某险种的实际损失额$X$的分布函数为:$$F_X(x)=1-0.8 e^{-0.02 x}-0.2 e^{-0.001 x}，x \geqslant 0$$若保单规定：损失额低于 1000 元就全部赔偿，若损失额高于 1000 元则只赔偿 1000 元。则被保险人所获得的实际赔付额期望为( )。,166.4,206.8,126.4,40.0,A,B. 206.8
59,设$X_1$与$X_2$是两个相互独立的随机变量，且$X_1 \sim \exp (\lambda_1)，X_2 \sim \exp (\lambda_2)，\lambda_1>\lambda_2$。设$Y$$=\min (X_1，X_2)，Z=\max (X_1，X_2)$，已知$S_Y(2)=0.24，S_Z(2)=0.86$，则$\lambda_1-\lambda_2=$()$_0$,0.602,0.590,0.490,0.112,C,D. 0.112
60,已知某生存群体 55 岁的生存人数为 56000 人，往后 5 年的死亡率分别为 0.005 、$0.006 、 0.008 、 0.022$和 0.025 ，则该群体 60 岁时的生存人数为 () 人。,52390,52380,52360,52370,A,首先我们需要根据给定的死亡率计算出55岁到60岁期间的死亡人数，然后再用总人数减去死亡人数得出60岁时的生存人数。55岁时的死亡人数为：56000 * 0.005 = 28056岁时的死亡人数为：(56000 - 280) * 0.006 = 79.657岁时的死亡人数为：(56000 - 280 - 79.6) * 0.008 = 112.458岁时的死亡人数为：(56000 - 280 - 79.6 - 112.4) * 0.022 = 247.0859岁时的死亡人数为：(56000 - 280 - 79.6 - 112.4 - 247.08) * 0.025 = 339.2455岁时的生存人数为：56000 - 280 + 79.6 + 112.4 + 247.08 + 339.24 = 56190.660岁时的生存人数为：56190.6 - 79.6 * 5 = 52370.6根据计算，60岁时的生存人数为52370.6人，所以选项D. 52370是正确的。
61,假设某保单规定的免赔额为 20 ，而该保单的损失服从均值为 5 的指数分布，则理赔额的期望为 ( ) 。,6.2563,5.3695,4.9988,4.1986,C,B. 5.3695
62,某一产品的死亡力为$\mu_{x+t}$，经一精算师测算，死亡力应修正为$\mu_{x+t}-C_{\text {。 }}$原来的产品损坏概率为$q_x$，死亡力修正后一年内该产品损坏的概率减半，则常数$C=( )$。,$\ln (1-\frac{1}{2} q_x)-\ln (1-q_x)$,$\ln (1-\frac{1}{2} q_x)+\ln (1-q_x)$,$\ln (1+\frac{1}{2} q_x)-\ln (1-q_x)$,$\ln (1-\frac{1}{2} q_x)-\ln (1+q_x)$,A,经过仔细推导，本题应选择选项D。解析过程如下：由题意得，修正后的死亡系数为$\mu_{x+t}-C$，即修正后的死亡率为$e^{-C}$。由于损坏概率与死亡率成正比，所以有$q_x=e^{-\mu_x}$。又因为损坏概率修正后减半，所以有$e^{-C}=2e^{-\mu_x}$。将$e^{-\mu_x}$代入上式得：$e^{-C}=2e^{-\mu_x}$两边取对数得：$-\ln(1-\mu_x)=-\ln(2)-\ln(e^{-\mu_x})$整理得：$C=\ln (1-\frac{1}{2} q_x)-\ln (1-q_x)$所以答案为选项D.
